,title,year,advisory,movie_length,genre,rating,metascore,description,votes
107,239.Me Time(2022),(2022),R,101 min,Comedy,5.0,"25        
        Metascore",Follows a dad who finds time for himself for the first time in years while his wife and kids are away. He reconnects with a friend for a wild weekend.,"Votes:
29,198"
108,240.Young Frankenstein(1974),(1974),PG,106 min,Comedy,8.0,"80        
        Metascore","An American grandson of the infamous scientist, struggling to prove that his grandfather was not as insane as people believe, is invited to Transylvania, where he discovers the process that reanimates a dead body.","Votes:
158,344
| Gross:
$86.30M"
109,241.The Good House(2021),(2021),R,104 min,"Comedy, Drama",7.0,"62        
        Metascore",Life for New England realtor Hildy Good begins to unravel when she hooks up with an old flame of hers from New York. Based on Ann Leary's 'The Good House.',"Votes:
458"
110,242.Risky Business(1983),(1983),R,99 min,"Comedy, Crime, Drama",6.8,"75        
        Metascore","A Chicago teenager is looking for fun at home while his parents are away, but the situation quickly gets out of hand.","Votes:
91,616
| Gross:
$63.50M"
111,245.Rat Race(2001),(2001),PG-13,112 min,"Action, Adventure, Comedy",6.4,"52        
        Metascore","A Las Vegas casino magnate, determined to find a new avenue for wagering, sets up a race for money.","Votes:
116,597
| Gross:
$56.62M"
112,246.Sister Act(1992),(1992),PG,100 min,"Comedy, Family, Music",6.5,"51        
        Metascore","When a nightclub singer is forced to take refuge from the mob in a convent, she ends up turning the convent choir into a soulful chorus complete with a Motown repertoire, until the sudden celebrity of the choir jeopardizes her identity.","Votes:
99,505
| Gross:
$139.61M"
113,247.Fast Times at Ridgemont High(1982),(1982),R,90 min,"Comedy, Drama",7.1,"61        
        Metascore","A group of Southern California high school students are enjoying their most important subjects: sex, drugs and rock n' roll.","Votes:
106,044
| Gross:
$27.09M"
114,248.Wedding Crashers(2005),(2005),R,119 min,"Comedy, Romance",7.0,"64        
        Metascore","John Beckwith and Jeremy Grey, a pair of committed womanizers who sneak into weddings to take advantage of the romantic tinge in the air, find themselves at odds with one another when John meets and falls for Claire Cleary.","Votes:
356,012
| Gross:
$209.22M"
115,249.Hotel Transylvania(2012),(2012),PG,91 min,"Animation, Adventure, Comedy",7.0,"47        
        Metascore","Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teenaged daughter.","Votes:
255,259
| Gross:
$148.31M"
116,250.The Haunted Mansion(2003),(2003),PG,88 min,"Comedy, Family, Fantasy",5.1,"34        
        Metascore","A realtor and his wife and children are summoned to a mansion, which they soon discover is haunted, and while they attempt to escape, he learns an important lesson about the family he has neglected.","Votes:
49,517
| Gross:
$75.85M"
117,202.Risky Business(1983),(1983),R,99 min,"Comedy, Crime, Drama",6.8,"75        
        Metascore","A Chicago teenager is looking for fun at home while his parents are away, but the situation quickly gets out of hand.","Votes:
91,616
| Gross:
$63.50M"
118,207.12 Angry Men(1957),(1957),Approved,96 min,"Crime, Drama",9.0,"96        
        Metascore",The jury in a New York City murder trial is frustrated by a single member whose skeptical caution forces them to more carefully consider the evidence before jumping to a hasty verdict.,"Votes:
782,833
| Gross:
$4.36M"
119,208.The Big Lebowski(1998),(1998),R,117 min,"Comedy, Crime",8.1,"71        
        Metascore","Ultimate L.A. slacker Jeff ""The Dude"" Lebowski, mistaken for a millionaire of the same name, seeks restitution for a rug ruined by debt collectors, enlisting his bowling buddies for help while trying to find the millionaire's missing wife.","Votes:
804,006
| Gross:
$17.50M"
120,209.Wrath of Man(2021),(2021),R,119 min,"Action, Crime, Thriller",7.1,"57        
        Metascore","The plot follows H, a cold and mysterious character working at a cash truck company responsible for moving hundreds of millions of dollars around Los Angeles each week.","Votes:
174,615"
121,210.Kick-Ass(2010),(2010),R,117 min,"Action, Comedy, Crime",7.6,"66        
        Metascore","Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a superhero, even though he has no powers, training or meaningful reason to do so.","Votes:
561,582
| Gross:
$48.07M"
122,212.Murder on the Orient Express(2017),(2017),PG-13,114 min,"Crime, Drama, Mystery",6.5,"52        
        Metascore","When a murder occurs on the train on which he's travelling, celebrated detective Hercule Poirot is recruited to solve the case.","Votes:
256,998
| Gross:
$102.83M"
123,214.The Little Things(2021),(2021),R,128 min,"Crime, Drama, Mystery",6.3,"54        
        Metascore","Kern County Deputy Sheriff Joe Deacon is sent to Los Angeles for what should have been a quick evidence-gathering assignment. Instead, he becomes embroiled in the search for a serial killer who is terrorizing the city.","Votes:
100,510"
124,215.American Hustle(2013),(2013),R,138 min,"Crime, Drama",7.2,"90        
        Metascore","A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild F.B.I. Agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and the Mafia.","Votes:
478,235
| Gross:
$150.12M"
125,217.Mr. & Mrs. Smith(2005),(2005),PG-13,120 min,"Action, Comedy, Crime",6.5,"55        
        Metascore",A bored married couple is surprised to learn that they are both assassins hired by competing agencies to kill each other.,"Votes:
495,112
| Gross:
$186.34M"
126,218.Snatch(2000),(2000),R,102 min,"Comedy, Crime",8.2,"55        
        Metascore","Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.","Votes:
851,083
| Gross:
$30.33M"
127,219.Soylent Green(1973),(1973),PG,97 min,"Crime, Mystery, Sci-Fi",7.0,"66        
        Metascore",A nightmarish futuristic fantasy about the controlling power of big corporations and an innocent cop who stumbles on the truth.,"Votes:
65,444
| Gross:
$7.92M"
128,222.Kill Bill: Vol. 1(2003),(2003),R,111 min,"Action, Crime, Drama",8.2,"69        
        Metascore","After awakening from a four-year coma, a former assassin wreaks vengeance on the team of assassins who betrayed her.","Votes:
1,106,549
| Gross:
$70.10M"
129,"225.Roman J. Israel, Esq.(2017)",(2017),PG-13,122 min,"Crime, Drama, Thriller",6.5,"58        
        Metascore","Roman J. Israel, Esq., a driven, idealistic defense attorney, finds himself in a tumultuous series of events that lead to a crisis and the necessity for extreme action.","Votes:
38,432
| Gross:
$11.96M"
130,227.The Usual Suspects(1995),(1995),R,106 min,"Crime, Drama, Mystery",8.5,"77        
        Metascore","A sole survivor tells of the twisty events leading up to a horrific gun battle on a boat, which began when five criminals met at a seemingly random police lineup.","Votes:
1,077,948
| Gross:
$23.34M"
131,230.A Nightmare on Elm Street(2010),(2010),R,95 min,"Crime, Drama, Horror",5.2,"35        
        Metascore","The spectre of a disfigured man haunts the children of the parents who murdered him, stalking and killing them in their dreams.","Votes:
101,172
| Gross:
$63.08M"
132,233.Hot Summer Nights(2017),(2017),R,107 min,"Crime, Drama, Romance",6.3,"44        
        Metascore","In 1991, a sheltered teenage boy comes of age during a wild summer he spends on Cape Cod getting rich from selling pot to gangsters, falling in love for the first time, partying and eventually realizing that he is in over his head.","Votes:
19,212"
133,234.Spiderhead(2022),(2022),R,106 min,"Action, Crime, Drama",5.4,"54        
        Metascore","In the near future, convicts are offered the chance to volunteer as medical subjects to shorten their sentence. One such subject for a new drug capable of generating feelings of love begins questioning the reality of his emotions.","Votes:
53,592"
134,236.Megamind(2010),(2010),PG,95 min,"Animation, Action, Comedy",7.3,"63        
        Metascore","Evil genius Megamind finally defeats his do-gooder nemesis, Metro Man, but is left without a purpose in a superhero-free world.","Votes:
261,096
| Gross:
$148.42M"
135,240.Batman Begins(2005),(2005),PG-13,140 min,"Action, Crime, Drama",8.2,"70        
        Metascore","After training with his mentor, Batman begins his fight to free crime-ridden Gotham City from corruption.","Votes:
1,457,855
| Gross:
$206.85M"
136,244.Cruella(2021),(2021),PG-13,134 min,"Adventure, Comedy, Crime",7.3,"59        
        Metascore",A live-action prequel feature film following a young Cruella de Vil.,"Votes:
231,242
| Gross:
$86.10M"
137,247.Casino(1995),(1995),R,178 min,"Crime, Drama",8.2,"73        
        Metascore","A tale of greed, deception, money, power, and murder occur between two best friends: a mafia enforcer and a casino executive compete against each other over a gambling empire, and over a fast-living and fast-loving socialite.","Votes:
517,008
| Gross:
$42.44M"
138,202.The Dark Knight(2008),(2008),PG-13,152 min,"Action, Crime, Drama",9.0,"84        
        Metascore","When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice.","Votes:
2,623,437
| Gross:
$534.86M"
139,203.Three Thousand Years of Longing(2022),(2022),R,108 min,"Drama, Fantasy, Romance",6.8,"60        
        Metascore","A lonely scholar, on a trip to Istanbul, discovers a Djinn who offers her three wishes in exchange for his freedom.","Votes:
25,032"
140,205.The Shining(1980),(1980),R,146 min,"Drama, Horror",8.4,"66        
        Metascore","A family heads to an isolated hotel for the winter where a sinister presence influences the father into violence, while his psychic son sees horrific forebodings from both past and future.","Votes:
1,010,784
| Gross:
$44.02M"
141,207.All Quiet on the Western Front(2022),(2022),R,147 min,"Action, Drama, War",8.0,"76        
        Metascore",A young German soldier's terrifying experiences and distress on the western front during World War I.,"Votes:
721"
142,208.Ambulance(2022),(2022),R,136 min,"Action, Crime, Drama",6.1,"55        
        Metascore",Two robbers steal an ambulance after their heist goes awry.,"Votes:
65,158"
143,209.Pulp Fiction(1994),(1994),R,154 min,"Crime, Drama",8.9,"94        
        Metascore","The lives of two mob hitmen, a boxer, a gangster and his wife, and a pair of diner bandits intertwine in four tales of violence and redemption.","Votes:
2,029,458
| Gross:
$107.93M"
144,210.The Silence of the Lambs(1991),(1991),R,118 min,"Crime, Drama, Thriller",8.6,"85        
        Metascore","A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims.","Votes:
1,417,736
| Gross:
$130.74M"
145,213.Licorice Pizza(2021),(2021),R,133 min,"Comedy, Drama, Romance",7.2,"90        
        Metascore","The story of Alana Kane and Gary Valentine growing up, running around and going through the treacherous navigation of first love in the San Fernando Valley, 1973.","Votes:
108,230"
146,215.Prisoners(2013),(2013),R,153 min,"Crime, Drama, Mystery",8.1,"70        
        Metascore","When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts.","Votes:
703,063
| Gross:
$61.00M"
147,217.Fight Club(1999),(1999),R,139 min,Drama,8.8,"66        
        Metascore",An insomniac office worker and a devil-may-care soap maker form an underground fight club that evolves into much more.,"Votes:
2,096,458
| Gross:
$37.03M"
148,222.Father Stu(2022),(2022),R,124 min,"Biography, Drama",6.5,"40        
        Metascore","Follows the life of Father Stuart Long, a boxer-turned-priest who inspired countless people during his journey from self-destruction to redemption.","Votes:
17,442"
149,224.Avengers: Endgame(2019),(2019),PG-13,181 min,"Action, Adventure, Drama",8.4,"78        
        Metascore","After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe.","Votes:
1,108,983
| Gross:
$858.37M"
150,233.Goodnight Mommy(2022),(2022),R,92 min,"Crime, Drama, Horror",5.6,"45        
        Metascore",Twin brothers arrive at their mother's house and begin to suspect that something isn't right. Remake of the 2014 Austrian film.,"Votes:
7,368"
151,234.American Beauty(1999),(1999),R,122 min,Drama,8.4,"84        
        Metascore",A sexually frustrated suburban father has a mid-life crisis after becoming infatuated with his daughter's best friend.,"Votes:
1,148,368
| Gross:
$130.10M"
152,236.Dracula(1992),(1992),R,128 min,"Drama, Fantasy, Horror",7.4,"57        
        Metascore",The centuries old vampire Count Dracula comes to England to seduce his barrister Jonathan Harker's fiancée Mina Murray and inflict havoc in the foreign land.,"Votes:
217,263
| Gross:
$82.52M"
153,238.RRR(2022),(2022),Not Rated,187 min,"Action, Drama",8.0,"83        
        Metascore",A fictitious story about two legendary revolutionaries and their journey away from home before they started fighting for their country in the 1920s.,"Votes:
111,398"
154,239.Stars at Noon(2022),(2022),R,135 min,"Drama, Romance, Thriller",5.3,"64        
        Metascore","In 1984's Nicaragua, a mysterious English businessman and a headstrong American journalist strike up a romance as they soon become embroiled in a dangerous labyrinth of lies and conspiracies and are forced to try and escape the country.","Votes:
620"
155,240.The Outfit(2022),(2022),R,105 min,"Crime, Drama, Mystery",7.1,"69        
        Metascore",An expert cutter must outwit a dangerous group of mobsters in order to survive a fateful night.,"Votes:
37,302"
156,241.Death on the Nile(2022),(2022),PG-13,127 min,"Crime, Drama, Mystery",6.3,"52        
        Metascore","While on vacation on the Nile, Hercule Poirot must investigate the murder of a young heiress.","Votes:
141,800"
157,245.Knock Knock(I) (2015),(I) (2015),R,99 min,"Drama, Thriller",4.9,"53        
        Metascore","A devoted father helps two stranded young women who knock on his door, but his kind gesture turns into a dangerous seduction and a deadly game of cat and mouse.","Votes:
95,173
| Gross:
$0.04M"
158,246.Forrest Gump(1994),(1994),PG-13,142 min,"Drama, Romance",8.8,"82        
        Metascore","The presidencies of Kennedy and Johnson, the Vietnam War, the Watergate scandal and other historical events unfold from the perspective of an Alabama man with an IQ of 75, whose only desire is to be reunited with his childhood sweetheart.","Votes:
2,053,452
| Gross:
$330.25M"
159,249.Gaslight(1944),(1944),Passed,114 min,"Crime, Drama, Mystery",7.8,"78        
        Metascore","Ten years after her aunt was murdered in their London home, a woman returns from Italy in the 1880s to resume residence with her new husband. His obsessive interest in the home rises from a secret that may require driving his wife insane.","Votes:
29,433"
160,203.Maleficent: Mistress of Evil(2019),(2019),PG,119 min,"Adventure, Family, Fantasy",6.6,"43        
        Metascore","Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies, and dark new forces at play.","Votes:
105,102
| Gross:
$113.93M"
161,204.The Addams Family 2(2021),(2021),PG,93 min,"Animation, Adventure, Comedy",5.4,"37        
        Metascore","The Addams get tangled up in more wacky adventures and find themselves involved in hilarious run-ins with all sorts of unsuspecting characters. Sequel to the 2019 animated film, 'The Addams Family'.","Votes:
12,188"
162,205.Freaky Friday(2003),(2003),PG,97 min,"Comedy, Family, Fantasy",6.3,"70        
        Metascore","An overworked mother and her daughter do not get along. When they switch bodies, each is forced to adapt to the other's life for one freaky Friday.","Votes:
139,323
| Gross:
$110.23M"
163,206.Kung Fu Panda(2008),(2008),PG,92 min,"Animation, Action, Adventure",7.6,"74        
        Metascore","To everyone's surprise, including his own, Po, an overweight, clumsy panda, is chosen as protector of the Valley of Peace. His suitability will soon be tested as the valley's arch-enemy is on his way.","Votes:
467,578
| Gross:
$215.43M"
164,207.A Bug's Life(I) (1998),(I) (1998),G,95 min,"Animation, Adventure, Comedy",7.2,"77        
        Metascore","A misfit ant, looking for ""warriors"" to save his colony from greedy grasshoppers, recruits a group of bugs that turn out to be an inept circus troupe.","Votes:
292,688
| Gross:
$162.80M"
165,208.Fantastic Beasts: The Crimes of Grindelwald(2018),(2018),PG-13,134 min,"Adventure, Family, Fantasy",6.5,"52        
        Metascore","The second installment of the ""Fantastic Beasts"" series featuring the adventures of Magizoologist Newt Scamander.","Votes:
281,507
| Gross:
$159.56M"
166,209.The Princess and the Frog(2009),(2009),G,97 min,"Animation, Adventure, Comedy",7.1,"73        
        Metascore","A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.","Votes:
145,141
| Gross:
$104.40M"
167,211.Brave(2012),(2012),PG,93 min,"Animation, Adventure, Comedy",7.1,"69        
        Metascore","Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.","Votes:
410,493
| Gross:
$237.28M"
168,212.Minions(2015),(2015),PG,91 min,"Animation, Adventure, Comedy",6.4,"56        
        Metascore","Minions Stuart, Kevin, and Bob are recruited by Scarlet Overkill, a supervillain who, alongside her inventor husband Herb, hatches a plot to take over the world.","Votes:
238,865
| Gross:
$336.05M"
169,213.Toy Story 4(2019),(2019),G,100 min,"Animation, Adventure, Comedy",7.7,"84        
        Metascore","When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.","Votes:
248,681
| Gross:
$434.04M"
170,214.Rumble(2021),(2021),PG,95 min,"Animation, Comedy, Family",5.9,"48        
        Metascore","In a world where monster wrestling is a global sport and monsters are superstar athletes, teenage Winnie seeks to follow in her father's footsteps by coaching a loveable underdog monster into a champion.","Votes:
6,507"
171,219.Fantastic Mr. Fox(2009),(2009),PG,87 min,"Animation, Adventure, Comedy",7.9,"83        
        Metascore",An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation.,"Votes:
231,102
| Gross:
$21.00M"
172,220.Chicken Run(2000),(2000),G,84 min,"Animation, Adventure, Comedy",7.1,"88        
        Metascore","When a cockerel apparently flies into a chicken farm, the chickens see him as an opportunity to escape their evil owners.","Votes:
192,494
| Gross:
$106.83M"
173,221.Spy Kids(2001),(2001),PG,88 min,"Action, Adventure, Comedy",5.6,"71        
        Metascore","Using high tech gadgets, two kids have to save their reactivated OSS top spy parents when they're taken by an evil, high tech enemy.","Votes:
118,080
| Gross:
$112.72M"
174,224.The Book of Life(2014),(2014),PG,95 min,"Animation, Adventure, Comedy",7.2,"67        
        Metascore","Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart, embarks on an adventure that spans three fantastic worlds where he must face his greatest fears.","Votes:
71,717
| Gross:
$50.15M"
175,228.Nanny McPhee(2005),(2005),PG,97 min,"Comedy, Family, Fantasy",6.6,"59        
        Metascore",A governess uses magic to rein in the behavior of seven ne'er-do-well children in her charge.,"Votes:
77,392
| Gross:
$47.14M"
176,230.Ernest Scared Stupid(1991),(1991),PG,91 min,"Comedy, Family, Fantasy",5.7,"38        
        Metascore","Ernest accidentally unleashes an ugly troll that plots to transform children into wooden dolls in the town of Briarville, Missouri.","Votes:
11,814
| Gross:
$14.14M"
177,231.Cinderella(I) (2021),(I) (2021),PG,113 min,"Comedy, Family, Fantasy",4.3,"41        
        Metascore","A modern movie musical with a bold take on the classic fairy tale. Our ambitious heroine has big dreams and with the help of her fab Godmother, she perseveres to make them come true.","Votes:
42,023"
178,233.Mulan(1998),(1998),G,88 min,"Animation, Adventure, Comedy",7.6,"71        
        Metascore","To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China's greatest heroines in the process.","Votes:
287,219
| Gross:
$120.62M"
179,235.Sky High(2005),(2005),PG,100 min,"Action, Comedy, Family",6.3,"62        
        Metascore","Set in an era where superheroes are commonly known and accepted, young William Stronghold, the son of the Commander and Jetstream, tries to find a balance between being a normal teenager and an extraordinary being.","Votes:
87,907
| Gross:
$63.95M"
180,236.Togo(2019),(2019),PG,113 min,"Adventure, Biography, Drama",7.9,"69        
        Metascore","The story of Togo, the sled dog who led the 1925 serum run despite being considered too small and weak to lead such an intense race.","Votes:
48,946"
181,237.A Series of Unfortunate Events(2004),(2004),PG,108 min,"Adventure, Comedy, Family",6.8,"62        
        Metascore","When a massive fire kills their parents, three children are delivered to the custody of cousin and stage actor Count Olaf, who is secretly plotting to steal their parents' vast fortune.","Votes:
209,608
| Gross:
$118.63M"
182,238.Atlantis: The Lost Empire(2001),(2001),PG,95 min,"Animation, Action, Adventure",6.9,"52        
        Metascore",A young linguist named Milo Thatch joins an intrepid group of explorers to find the mysterious lost continent of Atlantis.,"Votes:
120,358
| Gross:
$84.05M"
183,239.Elf(2003),(2003),PG,97 min,"Adventure, Comedy, Family",7.0,"64        
        Metascore","Raised as an oversized elf, Buddy travels from the North Pole to New York City to meet his biological father, Walter Hobbs, who doesn't know he exists and is in desperate need of some Christmas spirit.","Votes:
265,591
| Gross:
$173.40M"
184,240.Ice Age(2002),(2002),PG,81 min,"Animation, Adventure, Comedy",7.5,"61        
        Metascore","The story revolves around sub-zero heroes: a woolly mammoth, a saber-toothed tiger, a sloth and a prehistoric combination of a squirrel and rat, known as Scrat.","Votes:
481,504
| Gross:
$176.39M"
185,242.Railway Children(2022),(2022),PG,99 min,"Adventure, Drama, Family",5.5,"54        
        Metascore","Follow a group of children who are evacuated to a Yorkshire village during the Second World War, where they encounter a young soldier who, like them, is far away from home.","Votes:
798"
186,244.Paddington 2(2017),(2017),PG,103 min,"Adventure, Comedy, Family",7.8,"88        
        Metascore","Paddington, now happily settled with the Brown family and a popular member of the local community, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy's 100th birthday, only for the gift to be stolen.","Votes:
78,572
| Gross:
$40.44M"
187,246.The Emperor's New Groove(2000),(2000),G,78 min,"Animation, Adventure, Comedy",7.4,"70        
        Metascore","Emperor Kuzco is turned into a llama by his ex-administrator Yzma, and must now regain his throne with the help of Pacha, the gentle llama herder.","Votes:
203,934
| Gross:
$89.30M"
188,248.Shrek 2(2004),(2004),PG,93 min,"Animation, Adventure, Comedy",7.3,"75        
        Metascore","Shrek and Fiona travel to the Kingdom of Far Far Away, where Fiona's parents are King and Queen, to celebrate their marriage. When they arrive, they find they are not as welcome as they thought they would be.","Votes:
461,211
| Gross:
$436.47M"
189,249.How the Grinch Stole Christmas(2000),(2000),PG,104 min,"Comedy, Family, Fantasy",6.2,"46        
        Metascore","On the outskirts of Whoville lives a green, revenge-seeking Grinch who plans to ruin Christmas for all of the citizens of the town.","Votes:
245,094
| Gross:
$260.04M"
190,201.Harry Potter and the Order of the Phoenix(2007),(2007),PG-13,138 min,"Action, Adventure, Family",7.5,"71        
        Metascore","With their warning about Lord Voldemort's return scoffed at, Harry and Dumbledore are targeted by the Wizard authorities as an authoritarian bureaucrat slowly seizes power at Hogwarts.","Votes:
577,039
| Gross:
$292.00M"
191,202.The Hobbit: The Battle of the Five Armies(2014),(2014),PG-13,144 min,"Adventure, Fantasy",7.4,"59        
        Metascore",Bilbo and company are forced to engage in a war against an array of combatants and keep the Lonely Mountain from falling into the hands of a rising darkness.,"Votes:
529,918
| Gross:
$255.12M"
192,203.The Innocents(2021),(2021),Not Rated,117 min,"Drama, Fantasy, Horror",7.0,"79        
        Metascore","During the bright Nordic summer, a group of children reveal their dark and mysterious powers when the adults aren't looking. In this original and gripping supernatural thriller, playtime takes a dangerous turn.","Votes:
12,943"
193,205.Wonder Woman 1984(2020),(2020),PG-13,151 min,"Action, Adventure, Fantasy",5.4,"60        
        Metascore","Diana must contend with a work colleague and businessman, whose desire for extreme wealth sends the world down a path of destruction, after an ancient artifact that grants wishes goes missing.","Votes:
264,460
| Gross:
$46.37M"
194,208.Lamb(2021),(2021),R,106 min,"Drama, Fantasy, Horror",6.3,"68        
        Metascore",A childless couple discovers a mysterious newborn on their farm in Iceland.,"Votes:
27,409"
195,210.The Crow(1994),(1994),R,102 min,"Action, Crime, Drama",7.5,"71        
        Metascore",A man brutally murdered comes back to life as an undead avenger of his and his fiancée's murder.,"Votes:
184,377
| Gross:
$50.69M"
196,211.Hook(1991),(1991),PG,142 min,"Adventure, Comedy, Family",6.8,"52        
        Metascore","When Captain James Hook kidnaps his children, an adult Peter Pan must return to Neverland and reclaim his youthful spirit in order to challenge his old enemy.","Votes:
254,401
| Gross:
$119.65M"
197,212.Thor(2011),(2011),PG-13,115 min,"Action, Adventure, Fantasy",7.0,"57        
        Metascore","The powerful but arrogant god Thor is cast out of Asgard to live amongst humans in Midgard (Earth), where he soon becomes one of their finest defenders.","Votes:
844,542
| Gross:
$181.03M"
198,215.Alice in Wonderland(I) (2010),(I) (2010),PG,108 min,"Adventure, Family, Fantasy",6.4,"53        
        Metascore","Nineteen-year-old Alice returns to the magical world from her childhood adventure, where she reunites with her old friends and learns of her true destiny: to end the Red Queen's reign of terror.","Votes:
414,202
| Gross:
$334.19M"
199,216.The Wizard of Oz(1939),(1939),PG,102 min,"Adventure, Family, Fantasy",8.1,"92        
        Metascore","Young Dorothy Gale and her dog Toto are swept away by a tornado from their Kansas farm to the magical Land of Oz, and embark on a quest with three new friends to see the Wizard, who can return her to her home and fulfill the others' wishes.","Votes:
398,210
| Gross:
$2.08M"
200,217.The Witches(1990),(1990),PG,91 min,"Adventure, Comedy, Family",6.8,"78        
        Metascore","A young boy stumbles onto a witch convention and must stop them, even after he has been turned into a mouse.","Votes:
50,473
| Gross:
$10.36M"
201,218.Gremlins(1984),(1984),PG,106 min,"Comedy, Fantasy, Horror",7.3,"70        
        Metascore",A young man inadvertently breaks three important rules concerning his new pet and unleashes a horde of malevolently mischievous monsters on a small town.,"Votes:
223,664
| Gross:
$148.17M"
202,223.Mortal Kombat(2021),(2021),R,110 min,"Action, Adventure, Fantasy",6.1,"44        
        Metascore",MMA fighter Cole Young seeks out Earth's greatest champions in order to stand against the enemies of Outworld in a high stakes battle for the universe.,"Votes:
172,055
| Gross:
$42.20M"
203,224.Mary Poppins(1964),(1964),G,139 min,"Comedy, Family, Fantasy",7.8,"88        
        Metascore","In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father.","Votes:
172,692
| Gross:
$102.27M"
204,225.1408(2007),(2007),PG-13,104 min,"Fantasy, Horror, Mystery",6.8,"64        
        Metascore","A man who specialises in debunking paranormal occurrences checks into the fabled room 1408 in the Dolphin Hotel. Soon after settling in, he confronts genuine terror.","Votes:
274,242
| Gross:
$71.99M"
205,226.Ratatouille(2007),(2007),G,111 min,"Animation, Adventure, Comedy",8.1,"96        
        Metascore",A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant.,"Votes:
728,814
| Gross:
$206.45M"
206,227.This Is the End(2013),(2013),R,107 min,"Comedy, Fantasy",6.6,"67        
        Metascore","Six Los Angeles celebrities are stuck in James Franco's house after a series of devastating events just destroyed the city. Inside, the group not only have to face the apocalypse, but themselves.","Votes:
412,414
| Gross:
$101.47M"
207,228.The Mortal Instruments: City of Bones(2013),(2013),PG-13,130 min,"Action, Adventure, Fantasy",5.8,"33        
        Metascore","When her mother disappears, Clary Fray learns that she descends from a line of warriors who protect our world from demons. She joins forces with others like her and heads into a dangerous alternate New York called the Shadow World.","Votes:
134,621
| Gross:
$31.17M"
208,229.Frozen(I) (2013),(I) (2013),PG,102 min,"Animation, Adventure, Comedy",7.4,"75        
        Metascore","When the newly crowned Queen Elsa accidentally uses her power to turn things into ice to curse her home in infinite winter, her sister Anna teams up with a mountain man, his playful reindeer, and a snowman to change the weather condition.","Votes:
621,761
| Gross:
$400.74M"
209,230.Meet Cute(2022),(2022),TV-MA,89 min,"Comedy, Drama, Fantasy",5.5,"50        
        Metascore","What would you do if you could travel to your loved ones' past, heal their traumas, fix their problems, and change them into the perfect partner?","Votes:
2,569"
210,231.The Age of Adaline(2015),(2015),PG-13,112 min,"Drama, Fantasy, Romance",7.2,"51        
        Metascore","A young woman, born at the turn of the 20th century, is rendered ageless after an accident. After many solitary years, she meets a man who complicates the eternal life she has settled into.","Votes:
181,699
| Gross:
$42.48M"
211,232.Moana(I) (2016),(I) (2016),PG,107 min,"Animation, Adventure, Comedy",7.6,"81        
        Metascore","In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches Moana's island, she answers the Ocean's call to seek out the Demigod to set things right.","Votes:
333,132
| Gross:
$248.76M"
212,237.Maleficent(2014),(2014),PG,97 min,"Adventure, Family, Fantasy",6.9,"56        
        Metascore","A vengeful fairy is driven to curse an infant princess, only to discover that the child may be the one person who can restore peace to their troubled land.","Votes:
375,038
| Gross:
$241.41M"
213,238.The Mummy(2017),(2017),PG-13,110 min,"Action, Adventure, Fantasy",5.4,"34        
        Metascore","An ancient Egyptian princess is awakened from her crypt beneath the desert, bringing with her malevolence grown over millennia, and terrors that defy human comprehension.","Votes:
190,219
| Gross:
$80.10M"
214,242.Buffy the Vampire Slayer(1992),(1992),PG-13,86 min,"Action, Comedy, Fantasy",5.6,"48        
        Metascore",Flighty teenage girl Buffy Summers learns that she is her generation's destined battler of vampires.,"Votes:
45,284
| Gross:
$16.62M"
215,245.The Witches(2020),(2020),PG,106 min,"Adventure, Comedy, Family",5.3,"47        
        Metascore",A young boy and his grandmother have a run-in with a coven of witches and their leader.,"Votes:
40,968"
