,title,year,advisory,movie_length,genre,rating,metascore,description,votes
107,425.Diary of a Wimpy Kid(2010),(2010),PG,94 min,"Comedy, Drama, Family",6.2,"56        
        Metascore","Greg Heffley is a 12 year old who is fresh out of elementary and transitions to middle school, where he has to learn the consequences and responsibility to survive the year.","Votes:
51,556
| Gross:
$64.00M"
108,428.Ghostbusters: Answer the Call(2016),(2016),PG-13,117 min,"Action, Comedy, Fantasy",6.9,"60        
        Metascore","Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat.","Votes:
231,614
| Gross:
$128.34M"
109,429.Goosebumps(2015),(2015),PG,103 min,"Adventure, Comedy, Fantasy",6.3,"60        
        Metascore","A teenager teams up with the daughter of young adult horror author R. L. Stine after the writer's imaginary demons are set free on the town of Madison, Delaware.","Votes:
89,036
| Gross:
$80.08M"
110,431.Wendell & Wild(2022),(2022),PG-13,105 min,"Animation, Adventure, Comedy",6.9,"71        
        Metascore","Two scheming demon brothers, Wendell and Wild, enlist the aid of 13-year-old Kat Elliot (Lyric Ross) to summon them to the Land of the Living.","Votes:
144"
111,432.Turning Red(2022),(2022),PG,100 min,"Animation, Adventure, Comedy",7.0,"83        
        Metascore",A 13-year-old girl named Meilin turns into a giant red panda whenever she gets too excited.,"Votes:
116,649"
112,433.Toy Story(1995),(1995),G,81 min,"Animation, Adventure, Comedy",8.3,"95        
        Metascore",A cowboy doll is profoundly threatened and jealous when a new spaceman action figure supplants him as top toy in a boy's bedroom.,"Votes:
986,129
| Gross:
$191.80M"
113,436.Secretary(2002),(2002),R,107 min,"Comedy, Drama, Romance",6.9,"63        
        Metascore","A young woman, recently released from a mental hospital, gets a job as a secretary to a demanding lawyer, where their employer-employee relationship turns into a sexual, sadomasochistic one.","Votes:
91,851
| Gross:
$4.06M"
114,437.The Intouchables(2011),(2011),R,112 min,"Biography, Comedy, Drama",8.5,"57        
        Metascore","After he becomes a quadriplegic from a paragliding accident, an aristocrat hires a young man from the projects to be his caregiver.","Votes:
850,058
| Gross:
$13.18M"
115,438.White Chicks(2004),(2004),PG-13,109 min,"Comedy, Crime",5.7,"41        
        Metascore",Two disgraced FBI agents go way undercover in an effort to protect hotel heiresses the Wilson sisters from a kidnapping plot.,"Votes:
146,248
| Gross:
$70.83M"
116,439.The Sandlot(1993),(1993),PG,101 min,"Comedy, Drama, Family",7.8,"55        
        Metascore","In the summer of 1962, a new kid in town is taken under the wing of a young baseball prodigy and his rowdy team, resulting in many adventures.","Votes:
92,629
| Gross:
$32.42M"
117,442.Blazing Saddles(1974),(1974),R,93 min,"Comedy, Western",7.7,"73        
        Metascore","In order to ruin a western town, a corrupt politician appoints a black Sheriff, who promptly becomes his most formidable adversary.","Votes:
139,825
| Gross:
$119.50M"
118,443.Mars Attacks!(1996),(1996),PG-13,106 min,"Comedy, Sci-Fi",6.4,"52        
        Metascore",Earth is invaded by Martians with unbeatable weapons and a cruel sense of humor.,"Votes:
228,012
| Gross:
$37.77M"
119,444.The Girl Next Door(2004),(2004),R,109 min,"Comedy, Drama, Romance",6.7,"47        
        Metascore",A teenager's dreams come true when a former porn star moves in next door and they fall in love.,"Votes:
225,674
| Gross:
$14.59M"
120,447.Grown Ups(I) (2010),(I) (2010),PG-13,102 min,Comedy,5.9,"30        
        Metascore","After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.","Votes:
252,617
| Gross:
$162.00M"
121,449.Zootopia(2016),(2016),PG,108 min,"Animation, Adventure, Comedy",8.0,"78        
        Metascore","In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.","Votes:
494,987
| Gross:
$341.27M"
122,403.The Mask(1994),(1994),PG-13,101 min,"Action, Comedy, Crime",6.9,"56        
        Metascore",Bank clerk Stanley Ipkiss is transformed into a manic superhero when he wears a mysterious mask.,"Votes:
385,073
| Gross:
$119.94M"
123,408.Death on the Nile(1978),(1978),PG,140 min,"Crime, Drama, Mystery",7.2,"59        
        Metascore","As Hercule Poirot enjoys a luxurious cruise down the Nile, a newlywed heiress is found murdered on board. Can Poirot identify the killer before the ship reaches the end of its journey?","Votes:
34,913"
124,409.My Cousin Vinny(1992),(1992),R,120 min,"Comedy, Crime",7.6,"68        
        Metascore","Two New Yorkers accused of murder in rural Alabama while on their way back to college call in the help of one of their cousins, a loudmouth lawyer with no trial experience.","Votes:
124,991
| Gross:
$52.93M"
125,412.House on Haunted Hill(1999),(1999),R,93 min,"Crime, Fantasy, Horror",5.6,"28        
        Metascore","An amusement park mogul offers a group of diverse people $1,000,000 to spend the night in a haunted house with a horrifying past.","Votes:
57,220
| Gross:
$40.85M"
126,413.Law Abiding Citizen(2009),(2009),R,109 min,"Action, Crime, Drama",7.4,"34        
        Metascore",A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free.,"Votes:
297,325
| Gross:
$73.34M"
127,415.Training Day(2001),(2001),R,122 min,"Action, Crime, Drama",7.7,"69        
        Metascore",A rookie cop spends his first day as a Los Angeles narcotics officer with a rogue detective who isn't what he appears to be.,"Votes:
434,717
| Gross:
$76.63M"
128,417.Spotlight(I) (2015),(I) (2015),R,129 min,"Biography, Crime, Drama",8.1,"93        
        Metascore","The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.","Votes:
467,802
| Gross:
$45.06M"
129,418.Cape Fear(1991),(1991),R,128 min,"Crime, Thriller",7.3,"73        
        Metascore","A convicted rapist, released from prison after serving a fourteen-year sentence, stalks the family of the lawyer who originally defended him.","Votes:
195,161
| Gross:
$79.10M"
130,423.Fast & Furious(2009),(2009),PG-13,107 min,"Action, Crime, Thriller",6.5,"46        
        Metascore","Brian O'Conner, back working for the FBI in Los Angeles, teams up with Dominic Toretto to bring down a heroin importer by infiltrating his operation.","Votes:
287,267
| Gross:
$155.06M"
131,424.Despicable Me(2010),(2010),PG,95 min,"Animation, Adventure, Comedy",7.6,"72        
        Metascore","When a criminal mastermind uses a trio of orphan girls as pawns for a grand scheme, he finds their love is profoundly changing him for the better.","Votes:
545,656
| Gross:
$251.51M"
132,425.Hell or High Water(II) (2016),(II) (2016),R,102 min,"Crime, Drama, Thriller",7.6,"88        
        Metascore",A divorced father and his ex-con older brother resort to a desperate scheme in order to save their family's ranch in West Texas.,"Votes:
230,717
| Gross:
$26.86M"
133,426.The Informer(2019),(2019),R,113 min,"Action, Crime, Drama",6.6,"61        
        Metascore",An ex-convict working undercover intentionally gets himself incarcerated again in order to infiltrate the mob at a maximum security prison.,"Votes:
37,420"
134,427.Den of Thieves(2018),(2018),R,140 min,"Action, Crime, Drama",7.0,"49        
        Metascore",An elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew clash as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,"Votes:
112,156
| Gross:
$44.95M"
135,430.Heathers(1988),(1988),R,103 min,"Comedy, Crime",7.2,"72        
        Metascore","At Westerburg High where cliques rule, jocks dominate and all the popular girls are named Heather, it's going to take a Veronica and mysterious new kid to give teen angst a body count.","Votes:
104,692
| Gross:
$1.11M"
136,431.Body Heat(1981),(1981),R,113 min,"Crime, Drama, Romance",7.4,"77        
        Metascore","In the midst of a searing Florida heat wave, a woman persuades her lover, a small-town lawyer, to murder her rich husband.","Votes:
36,060
| Gross:
$24.06M"
137,434.The Italian Job(2003),(2003),PG-13,111 min,"Action, Crime, Thriller",7.0,"68        
        Metascore","After being betrayed and left for dead in Italy, Charlie Croker and his team plan an elaborate gold heist against their former ally.","Votes:
368,462
| Gross:
$106.13M"
138,435.The Watcher(I) (2000),(I) (2000),R,97 min,"Crime, Drama, Mystery",5.3,"22        
        Metascore","David Allen Griffin is a cool killer- time and time again, he chooses a female victim, studies her for weeks till he knows her routine to the smallest detail, makes meticulous preparations ...                See full summary »","Votes:
27,407
| Gross:
$28.93M"
139,436.Ocean's Thirteen(2007),(2007),PG-13,122 min,"Crime, Thriller",6.9,"62        
        Metascore","Danny Ocean rounds up the boys for a third heist after casino owner Willy Bank double-crosses one of the original eleven, Reuben Tishkoff.","Votes:
346,910
| Gross:
$117.15M"
140,437.Kill Bill: Vol. 2(2004),(2004),R,137 min,"Action, Crime, Thriller",8.0,"83        
        Metascore","The Bride continues her quest of vengeance against her former boss and lover Bill, the reclusive bouncer Budd, and the treacherous, one-eyed Elle.","Votes:
751,984
| Gross:
$66.21M"
141,438.Army of the Dead(2021),(2021),R,148 min,"Action, Crime, Horror",5.7,"57        
        Metascore","Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble, venturing into the quarantine zone to pull off the greatest heist ever attempted.","Votes:
171,901
| Gross:
$1.00M"
142,439.Daredevil(2003),(2003),PG-13,103 min,"Action, Crime",5.3,"42        
        Metascore",A man blinded by toxic waste which also enhanced his remaining senses fights crime as an acrobatic martial arts superhero.,"Votes:
220,580
| Gross:
$102.54M"
143,443.The Many Saints of Newark(2021),(2021),R,120 min,"Crime, Drama",6.3,"60        
        Metascore","Witness the making of Tony Soprano. The story that reveals the humanity behind Tony's struggles and the influence his family - especially his uncle, Dickie Moltisanti - had over him becoming the most iconic mob boss of all time.","Votes:
53,953"
144,446.A Bronx Tale(1993),(1993),R,121 min,"Crime, Drama",7.8,"80        
        Metascore",A father becomes worried when a local gangster befriends his son in the Bronx in the 1960s.,"Votes:
142,321
| Gross:
$17.27M"
145,449.Army of Thieves(2021),(2021),TV-MA,127 min,"Action, Comedy, Crime",6.4,"49        
        Metascore","A prequel, set before the events of Army of the Dead, which focuses on German safecracker Ludwig Dieter leading a group of aspiring thieves on a top secret heist during the early stages of the zombie apocalypse.","Votes:
76,402"
146,450.The Guilty(2021),(2021),R,90 min,"Crime, Drama, Thriller",6.3,"63        
        Metascore",A demoted police officer assigned to a call dispatch desk is conflicted when he receives an emergency phone call from a kidnapped woman.,"Votes:
123,146"
147,401.Her(2013),(2013),R,126 min,"Drama, Romance, Sci-Fi",8.0,"91        
        Metascore","In a near future, a lonely writer develops an unlikely relationship with an operating system designed to meet his every need.","Votes:
608,417
| Gross:
$25.57M"
148,412.Schindler's List(1993),(1993),R,195 min,"Biography, Drama, History",9.0,"94        
        Metascore","In German-occupied Poland during World War II, industrialist Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis.","Votes:
1,343,601
| Gross:
$96.90M"
149,413.After(I) (2019),(I) (2019),PG-13,105 min,"Drama, Romance",5.3,"30        
        Metascore",A young woman falls for a guy with a dark secret and the two embark on a rocky relationship. Based on the novel by Anna Todd.,"Votes:
55,601
| Gross:
$12.14M"
150,419.One Flew Over the Cuckoo's Nest(1975),(1975),R,133 min,Drama,8.7,"84        
        Metascore","In the Fall of 1963, a Korean War veteran and criminal pleads insanity and is admitted to a mental institution, where he rallies up the scared patients against the tyrannical nurse.","Votes:
1,001,023
| Gross:
$112.00M"
151,422.Fifty Shades of Grey(2015),(2015),R,125 min,"Drama, Romance, Thriller",4.1,"46        
        Metascore","Literature student Anastasia Steele's life changes forever when she meets handsome, yet tormented, billionaire Christian Grey.","Votes:
320,076
| Gross:
$166.17M"
152,423.The Lodge(2019),(2019),R,108 min,"Drama, Horror, Mystery",6.0,"64        
        Metascore","A soon-to-be stepmom is snowed in with her fiancé's two children at a remote holiday village. Just as relations begin to thaw between the trio, some strange and frightening events take place.","Votes:
47,678"
153,425.Gone Girl(2014),(2014),R,149 min,"Drama, Mystery, Thriller",8.1,"79        
        Metascore","With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.","Votes:
974,353
| Gross:
$167.77M"
154,427.The Good Nurse(2022),(2022),R,121 min,"Biography, Crime, Drama",7.2,"67        
        Metascore",An infamous caregiver is implicated in the deaths of hundreds of hospital patients.,"Votes:
290"
155,429.Braveheart(1995),(1995),R,178 min,"Biography, Drama, History",8.4,"68        
        Metascore",Scottish warrior William Wallace leads his countrymen in a rebellion to free his homeland from the tyranny of King Edward I of England.,"Votes:
1,032,183
| Gross:
$75.60M"
156,430.The Handmaiden(2016),(2016),Not Rated,145 min,"Drama, Romance, Thriller",8.1,"84        
        Metascore","A woman is hired as a handmaiden to a Japanese heiress, but secretly she is involved in a plot to defraud her.","Votes:
145,948
| Gross:
$2.01M"
157,431.Coraline(2009),(2009),PG,100 min,"Animation, Drama, Family",7.7,"80        
        Metascore","An adventurous 11-year-old girl finds another world that is a strangely idealized version of her frustrating home, but it has sinister secrets.","Votes:
227,452
| Gross:
$75.29M"
158,433.The Departed(2006),(2006),R,151 min,"Crime, Drama, Thriller",8.5,"85        
        Metascore",An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.,"Votes:
1,313,759
| Gross:
$132.38M"
159,438.Taxi Driver(1976),(1976),R,114 min,"Crime, Drama",8.2,"94        
        Metascore","A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action.","Votes:
823,155
| Gross:
$28.26M"
160,441.Layer Cake(2004),(2004),R,105 min,"Action, Crime, Drama",7.3,"73        
        Metascore",A successful cocaine dealer gets two tough assignments from his boss on the eve of his planned early retirement.,"Votes:
182,016
| Gross:
$2.34M"
161,443.Corpse Bride(2005),(2005),PG,77 min,"Animation, Drama, Family",7.3,"83        
        Metascore","When a shy groom practices his wedding vows in the inadvertent presence of a deceased young woman, she rises from the grave assuming he has married her.","Votes:
272,226
| Gross:
$53.36M"
162,444.It Chapter Two(2019),(2019),R,169 min,"Drama, Fantasy, Horror",6.5,"58        
        Metascore","Twenty-seven years after their first encounter with the terrifying Pennywise, the Losers Club have grown up and moved away, until a devastating phone call brings them back.","Votes:
262,237
| Gross:
$211.59M"
163,447.10 Things I Hate About You(1999),(1999),PG-13,97 min,"Comedy, Drama, Romance",7.3,"70        
        Metascore","A pretty, popular teenager can't go out on a date until her ill-tempered older sister does.","Votes:
341,047
| Gross:
$38.18M"
164,448.Nobody(I) (2021),(I) (2021),R,92 min,"Action, Crime, Drama",7.4,"64        
        Metascore","A docile family man slowly reveals his true character after his house gets burgled by two petty thieves, which, coincidentally, leads him into a bloody war with a Russian crime boss.","Votes:
245,038
| Gross:
$27.27M"
165,402.Zathura: A Space Adventure(2005),(2005),PG,101 min,"Action, Adventure, Comedy",6.2,"67        
        Metascore",Two young brothers are drawn into an intergalactic adventure when their house is hurled through the depths of space by the magical board game they are playing.,"Votes:
105,256
| Gross:
$29.26M"
166,403.The Lego Batman Movie(2017),(2017),PG,104 min,"Animation, Action, Adventure",7.3,"75        
        Metascore","A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick.","Votes:
151,647
| Gross:
$175.75M"
167,404.Alvin and the Chipmunks(2007),(2007),PG,92 min,"Adventure, Comedy, Drama",5.2,"39        
        Metascore",Three musical chipmunks are discovered by an aspiring songwriter who wants to use their amazing singing abilities to become famous.,"Votes:
86,256
| Gross:
$217.33M"
168,405.Popeye(1980),(1980),PG,114 min,"Adventure, Comedy, Family",5.3,"64        
        Metascore",The adventures of the famous sailor man and his friends in the seaside town of Sweethaven.,"Votes:
32,227
| Gross:
$49.82M"
169,406.Short Circuit(1986),(1986),PG,98 min,"Comedy, Family, Sci-Fi",6.6,"50        
        Metascore","Number 5 of a group of experimental robots in a lab is electrocuted, suddenly becomes intelligent, and escapes.","Votes:
62,453
| Gross:
$40.70M"
170,409.How to Train Your Dragon: The Hidden World(2019),(2019),PG,104 min,"Animation, Action, Adventure",7.4,"71        
        Metascore","When Hiccup discovers Toothless isn't the only Night Fury, he must seek ""The Hidden World"", a secret Dragon Utopia before a hired tyrant named Grimmel finds it first.","Votes:
128,544
| Gross:
$160.80M"
171,410.The Call of the Wild(2020),(2020),PG,100 min,"Adventure, Drama, Family",6.7,"48        
        Metascore",A sled dog struggles for survival in the wilds of the Yukon.,"Votes:
49,323
| Gross:
$62.34M"
172,411.Missing Link(2019),(2019),PG,93 min,"Animation, Adventure, Comedy",6.7,"68        
        Metascore","Mr. Link recruits explorer Sir Lionel Frost to help find his long-lost relatives in the fabled valley of Shangri-La. Along with adventurer Adelina Fortnight, this trio of explorers travel the world to help their new friend.","Votes:
26,190
| Gross:
$16.65M"
173,414.The Lorax(2012),(2012),PG,86 min,"Animation, Adventure, Comedy",6.4,"46        
        Metascore","A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world.","Votes:
113,593
| Gross:
$214.03M"
174,415.Spy Kids 3: Game Over(2003),(2003),PG,84 min,"Action, Adventure, Comedy",4.3,"57        
        Metascore","Carmen's caught in a virtual reality game designed by the Kids' new nemesis, the Toymaker. It's up to Juni to save his sister, and ultimately the world.","Votes:
60,865
| Gross:
$111.76M"
175,420.Pee-wee's Big Adventure(1985),(1985),PG,91 min,"Adventure, Comedy, Family",7.0,"47        
        Metascore","When eccentric man-child Pee-wee Herman gets his beloved bike stolen in broad daylight, he sets out across the U.S. on the adventure of his life.","Votes:
53,634
| Gross:
$40.90M"
176,422.The Rocketeer(1991),(1991),PG,108 min,"Action, Adventure, Family",6.5,"61        
        Metascore",A young pilot stumbles onto a prototype jetpack that allows him to become a high-flying masked hero.,"Votes:
58,251
| Gross:
$46.70M"
177,423.The Sorcerer's Apprentice(2010),(2010),PG,109 min,"Action, Adventure, Family",6.1,"46        
        Metascore","Balthazar Blake, an apprentice of the legendary magician Merlin, must train his old teacher's successor - an introverted but resourceful physics prodigy - in the art of sorcery to prevent the return of Morgana le Fay.","Votes:
162,690
| Gross:
$63.15M"
178,429.Nacho Libre(2006),(2006),PG,92 min,"Comedy, Family, Sport",5.8,"52        
        Metascore","Berated all his life by those around him, a monk follows his dream and dons a mask to moonlight as a Luchador (Mexican wrestler).","Votes:
88,140
| Gross:
$80.20M"
179,431.Field of Dreams(1989),(1989),PG,107 min,"Drama, Family, Fantasy",7.5,"57        
        Metascore","Iowa farmer Ray Kinsella is inspired by a voice he can't ignore to pursue a dream he can hardly believe. Supported by his wife, Ray begins the quest by turning his ordinary cornfield into a place where dreams can come true.","Votes:
120,054
| Gross:
$64.43M"
180,433.Clifford the Big Red Dog(2021),(2021),PG,96 min,"Animation, Adventure, Comedy",5.9,"55        
        Metascore",A young girl's love for a tiny puppy named Clifford makes the dog grow to an enormous size.,"Votes:
13,481"
181,435.The Chronicles of Narnia: Prince Caspian(2008),(2008),PG,150 min,"Action, Adventure, Family",6.5,"62        
        Metascore","The Pevensie siblings return to Narnia, where they are enlisted to once again help ward off an evil king and restore the rightful heir to the land's throne, Prince Caspian.","Votes:
210,974
| Gross:
$141.62M"
182,437.Dolittle(2020),(2020),PG,101 min,"Adventure, Comedy, Family",5.6,"26        
        Metascore",A physician who can talk to animals embarks on an adventure to find a legendary island with a young apprentice and a crew of strange pets.,"Votes:
64,731
| Gross:
$77.05M"
183,440.Newsies(1992),(1992),PG,121 min,"Drama, Family, History",6.9,"46        
        Metascore",A musical based on the New York City newsboy strike of 1899. When young newspaper sellers are exploited beyond reason by their bosses they set out to enact change and are met by the ruthlessness of big business.,"Votes:
21,087
| Gross:
$2.82M"
184,441.Robin Hood(1973),(1973),G,83 min,"Animation, Adventure, Comedy",7.5,"57        
        Metascore",The story of the legendary British outlaw is portrayed with the characters as humanoid animals.,"Votes:
127,773
| Gross:
$32.06M"
185,442.October Sky(1999),(1999),PG,108 min,"Biography, Drama, Family",7.8,"71        
        Metascore","The true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes.","Votes:
91,446
| Gross:
$32.48M"
186,443.Alice Through the Looking Glass(2016),(2016),PG,113 min,"Adventure, Family, Fantasy",6.2,"34        
        Metascore","Alice is appointed to save her beloved Mad Hatter from deadly grief by travelling back to the past, but this means fatally harming Time himself, the noble clockwork man with the device needed to save the Hatter's family from the Red Queen.","Votes:
109,214
| Gross:
$77.04M"
187,446.Onward(I) (2020),(I) (2020),PG,102 min,"Animation, Adventure, Comedy",7.4,"61        
        Metascore",Two elven brothers embark on a quest to bring their father back for one day.,"Votes:
148,327
| Gross:
$61.56M"
188,448.The Next Karate Kid(1994),(1994),PG,107 min,"Action, Drama, Family",4.5,"36        
        Metascore",Mr. Miyagi is back and he takes a new pupil under his wing: a troubled adolescent girl.,"Votes:
31,206
| Gross:
$8.91M"
189,449.Rio(2011),(2011),G,96 min,"Animation, Adventure, Comedy",6.9,"63        
        Metascore","When Blu, a domesticated macaw from small-town Minnesota, meets the fiercely independent Jewel, he takes off on an adventure to Rio de Janeiro with the bird of his dreams.","Votes:
227,905
| Gross:
$143.62M"
190,450.The Boss Baby(2017),(2017),PG,97 min,"Animation, Adventure, Comedy",6.3,"50        
        Metascore","A suit-wearing, briefcase-carrying baby pairs up with his 7-year old brother to stop the dastardly plot of the CEO of Puppy Co.","Votes:
127,043
| Gross:
$175.00M"
191,401.Who Framed Roger Rabbit(1988),(1988),PG,104 min,"Animation, Adventure, Comedy",7.7,"83        
        Metascore",A toon-hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder.,"Votes:
201,472
| Gross:
$156.45M"
192,403.Batman Returns(1992),(1992),PG-13,126 min,"Action, Crime, Fantasy",7.1,"68        
        Metascore","While Batman deals with a deformed man calling himself the Penguin wreaking havoc across Gotham with the help of a cruel businessman, a female employee of the latter becomes the Catwoman with her own vendetta.","Votes:
304,934
| Gross:
$162.83M"
193,404.Mona Lisa and the Blood Moon(2021),(2021),R,106 min,"Fantasy, Mystery, Thriller",6.2,"69        
        Metascore",A girl with unusual powers escapes from a mental asylum and tries to make it on her own in New Orleans.,"Votes:
1,455"
194,405.Dracula(1931),(1931),Passed,75 min,"Drama, Fantasy, Horror",7.4,"71        
        Metascore","Transylvanian vampire Count Dracula bends a naive real estate agent to his will, then takes up residence at a London estate where he sleeps in his coffin by day and searches for potential victims by night.","Votes:
52,905"
195,408.Highlander(1986),(1986),R,116 min,"Action, Adventure, Fantasy",7.1,"24        
        Metascore","An immortal Scottish swordsman must confront the last of his immortal opponent, a murderously brutal barbarian who lusts for the fabled ""Prize"".","Votes:
136,025
| Gross:
$5.90M"
196,410.Aladdin(1992),(1992),G,90 min,"Animation, Adventure, Comedy",8.0,"86        
        Metascore",A kindhearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,"Votes:
416,949
| Gross:
$217.35M"
197,411.Fantastic Beasts and Where to Find Them(2016),(2016),PG-13,132 min,"Adventure, Family, Fantasy",7.2,"66        
        Metascore",The adventures of writer Newt Scamander in New York's secret community of witches and wizards seventy years before Harry Potter reads his book in school.,"Votes:
473,541
| Gross:
$234.04M"
198,414.Yesterday(III) (2019),(III) (2019),PG-13,116 min,"Comedy, Fantasy, Music",6.8,"55        
        Metascore",A struggling musician realizes he's the only person on Earth who can remember The Beatles after waking up in an alternate reality where they never existed.,"Votes:
152,526
| Gross:
$73.29M"
199,416.Star Wars: Episode II - Attack of the Clones(2002),(2002),PG,142 min,"Action, Adventure, Fantasy",6.6,"54        
        Metascore","Ten years after initially meeting, Anakin Skywalker shares a forbidden romance with Padmé Amidala, while Obi-Wan Kenobi investigates an assassination attempt on the senator and discovers a secret clone army crafted for the Jedi.","Votes:
707,338
| Gross:
$310.68M"
200,417.Mortal Engines(2018),(2018),PG-13,128 min,"Action, Adventure, Fantasy",6.1,"44        
        Metascore","In a post-apocalyptic world where cities ride on wheels and consume each other to survive, two people meet in London and try to stop a conspiracy.","Votes:
126,615
| Gross:
$15.95M"
201,418.A Cure for Wellness(2016),(2016),R,146 min,"Drama, Fantasy, Horror",6.4,"47        
        Metascore","An ambitious young executive is sent to retrieve his company's CEO from an idyllic but mysterious ""wellness center"" at a remote location in the Swiss Alps, but soon suspects that the spa's treatments are not what they seem.","Votes:
99,105
| Gross:
$8.11M"
202,420.The Company of Wolves(1984),(1984),R,95 min,"Drama, Fantasy, Horror",6.6,"69        
        Metascore","A teenage girl in a country manor falls asleep while reading a magazine, and has a disturbing dream involving wolves prowling the woods below her bedroom window.","Votes:
16,734
| Gross:
$4.39M"
203,421.Soul(2020),(2020),PG,100 min,"Animation, Adventure, Comedy",8.0,"83        
        Metascore","After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife.","Votes:
324,762"
204,422.Creepshow(1982),(1982),R,120 min,"Comedy, Fantasy, Horror",6.8,"59        
        Metascore",An anthology which tells five terrifying tales inspired by the E.C. horror comic books of the 1950s.,"Votes:
48,395
| Gross:
$21.03M"
205,424.Wish Upon(2017),(2017),PG-13,90 min,"Drama, Fantasy, Horror",5.0,"32        
        Metascore",A teenage girl discovers a box that carries magic powers and a deadly price for using them.,"Votes:
20,959
| Gross:
$14.30M"
206,425.Monty Python and the Holy Grail(1975),(1975),PG,91 min,"Adventure, Comedy, Fantasy",8.2,"91        
        Metascore","King Arthur and his Knights of the Round Table embark on a surreal, low-budget search for the Holy Grail, encountering many, very silly obstacles.","Votes:
539,813
| Gross:
$1.23M"
207,426.Peter Pan(2003),(2003),PG,113 min,"Adventure, Family, Fantasy",6.8,"64        
        Metascore","The Darling family children receive a visit from Peter Pan, who takes them to Never Never Land where an ongoing war with the evil Pirate Captain Hook is taking place.","Votes:
73,542
| Gross:
$48.46M"
208,427.King Arthur: Legend of the Sword(2017),(2017),PG-13,126 min,"Action, Adventure, Drama",6.7,"41        
        Metascore","Robbed of his birthright, Arthur comes up the hard way in the back alleys of the city. But once he pulls the sword from the stone, he is forced to acknowledge his true legacy - whether he likes it or not.","Votes:
217,017
| Gross:
$39.18M"
209,429.How to Train Your Dragon(2010),(2010),PG,98 min,"Animation, Action, Adventure",8.1,"75        
        Metascore","A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed.","Votes:
735,429
| Gross:
$217.58M"
210,431.Pirates of the Caribbean: Dead Man's Chest(2006),(2006),PG-13,151 min,"Action, Adventure, Fantasy",7.3,"53        
        Metascore","Jack Sparrow races to recover the heart of Davy Jones to avoid enslaving his soul to Jones' service, as other friends and foes seek the heart for their own agenda as well.","Votes:
716,304
| Gross:
$423.32M"
211,433.Sausage Party(2016),(2016),R,89 min,"Animation, Adventure, Comedy",6.1,"66        
        Metascore",A sausage strives to discover the truth about his existence.,"Votes:
194,764
| Gross:
$97.69M"
212,434.Conan the Barbarian(1982),(1982),R,129 min,"Action, Adventure, Fantasy",6.9,"43        
        Metascore","A young boy, Conan, becomes a slave after his parents are killed and tribe destroyed by a savage warlord and sorcerer, Thulsa Doom. When he grows up he becomes a fearless, invincible fighter. Set free, he plots revenge against Thulsa Doom.","Votes:
150,155
| Gross:
$39.57M"
213,435.Deliver Us from Evil(I) (2014),(I) (2014),R,118 min,"Action, Adventure, Crime",6.2,"40        
        Metascore","New York police officer Ralph Sarchie investigates a series of crimes. He joins forces with an unconventional priest, schooled in the rites of exorcism, to combat the possessions that are terrorizing their city.","Votes:
78,128
| Gross:
$30.58M"
214,437.Maleficent: Mistress of Evil(2019),(2019),PG,119 min,"Adventure, Family, Fantasy",6.6,"43        
        Metascore","Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies, and dark new forces at play.","Votes:
105,107
| Gross:
$113.93M"
215,438.The Addams Family 2(2021),(2021),PG,93 min,"Animation, Adventure, Comedy",5.4,"37        
        Metascore","The Addams get tangled up in more wacky adventures and find themselves involved in hilarious run-ins with all sorts of unsuspecting characters. Sequel to the 2019 animated film, 'The Addams Family'.","Votes:
12,189"
