,title,year,advisory,movie_length,genre,rating,metascore,description,votes
105,346.What's Love Got to Do with It(1993),(1993),R,118 min,"Biography, Drama, Music",7.3,"76        
        Metascore","The story of singer Tina Turner's rise to stardom and how she gained the courage to break free from her abusive husband, Ike Turner.","Votes:
21,408
| Gross:
$39.10M"
106,347.The Professor and the Madman(2019),(2019),Not Rated,124 min,"Biography, Drama, History",7.2,"27        
        Metascore","Professor James Murray begins work compiling words for the first edition of the Oxford English Dictionary in the mid-19th century, and receives over 10,000 entries from a patient at Broadmoor Criminal Lunatic Asylum, Dr. William Minor.","Votes:
46,251"
107,348.Man on the Moon(1999),(1999),R,118 min,"Biography, Comedy, Drama",7.4,"58        
        Metascore",The life and career of legendary comedian Andy Kaufman.,"Votes:
131,556
| Gross:
$34.58M"
108,349.Judy(II) (2019),(II) (2019),PG-13,118 min,"Biography, Drama, Romance",6.8,"66        
        Metascore",Legendary performer Judy Garland arrives in London in the winter of 1968 to perform a series of sold-out concerts.,"Votes:
50,803"
109,350.Born on the Fourth of July(1989),(1989),R,145 min,"Biography, Drama, War",7.2,"75        
        Metascore","The biography of Ron Kovic. Paralyzed in the Vietnam war, he becomes an anti-war and pro-human rights political activist after feeling betrayed by the country for which he fought.","Votes:
107,401
| Gross:
$70.00M"
110,303.Cruella(2021),(2021),PG-13,134 min,"Adventure, Comedy, Crime",7.3,"59        
        Metascore",A live-action prequel feature film following a young Cruella de Vil.,"Votes:
231,267
| Gross:
$86.10M"
111,304.Grease(1978),(1978),PG,110 min,"Comedy, Musical, Romance",7.2,"70        
        Metascore","Good girl Sandy Olsson and greaser Danny Zuko fell in love over the summer. When they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance?","Votes:
276,178
| Gross:
$188.76M"
112,308.The Square(2017),(2017),R,151 min,"Comedy, Drama",7.2,"73        
        Metascore",A prestigious Stockholm museum's chief art curator finds himself in times of both professional and personal crisis as he attempts to set up a controversial new exhibit.,"Votes:
64,874
| Gross:
$1.50M"
113,309.How to Lose a Guy in 10 Days(2003),(2003),PG-13,116 min,"Comedy, Romance",6.4,"45        
        Metascore","Benjamin Barry is an advertising executive and ladies' man who, to win a big campaign, bets that he can make a woman fall in love with him in 10 days.","Votes:
238,728
| Gross:
$105.81M"
114,310.The Truman Show(1998),(1998),PG,103 min,"Comedy, Drama",8.2,"90        
        Metascore",An insurance salesman discovers his whole life is actually a reality TV show.,"Votes:
1,068,085
| Gross:
$125.62M"
115,311.Love Actually(2003),(2003),R,135 min,"Comedy, Drama, Romance",7.6,"55        
        Metascore","Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.","Votes:
479,166
| Gross:
$59.70M"
116,312.Shaun of the Dead(2004),(2004),R,99 min,"Comedy, Horror",7.9,"76        
        Metascore","The uneventful, aimless lives of a London electronics salesman and his layabout roommate are disrupted by the zombie apocalypse.","Votes:
556,360
| Gross:
$13.54M"
117,314.Out of Sight(1998),(1998),R,123 min,"Comedy, Crime, Drama",7.0,"85        
        Metascore","A career bank robber breaks out of jail, and shares a moment of mutual attraction with a U.S. Marshal he has kidnapped.","Votes:
93,209
| Gross:
$37.56M"
118,316.Land of the Lost(2009),(2009),PG-13,102 min,"Action, Adventure, Comedy",5.3,"32        
        Metascore","A space-time vortex sucks scientist Rick Marshall, his assistant Holly and a survivalist Will into a world populated by dinosaurs and painfully slow creatures called Sleestaks.","Votes:
71,370
| Gross:
$49.44M"
119,319.Cars(2006),(2006),G,117 min,"Animation, Adventure, Comedy",7.2,"73        
        Metascore","On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town, and learns that winning isn't everything in life.","Votes:
419,474
| Gross:
$244.08M"
120,320.Look Both Ways(2022),(2022),TV-14,110 min,"Comedy, Drama, Romance",6.3,"49        
        Metascore","On the eve of her college graduation, Natalie's life diverges into parallel realities: one in which she becomes pregnant and remains in her hometown to raise her child and another in which she moves to LA to pursue her dream career.","Votes:
16,171"
121,321.Ferris Bueller's Day Off(1986),(1986),PG-13,103 min,Comedy,7.8,"61        
        Metascore","A high school wise guy is determined to have a day off from school, despite what the Principal thinks of that.","Votes:
357,308
| Gross:
$70.14M"
122,323.Bedazzled(2000),(2000),PG-13,93 min,"Comedy, Fantasy",6.1,"49        
        Metascore","Hopeless dweeb Elliot Richards is granted seven wishes by the Devil to snare Allison, the girl of his dreams, in exchange for his soul.","Votes:
104,854
| Gross:
$37.88M"
123,324.Red Notice(2021),(2021),PG-13,118 min,"Action, Comedy, Thriller",6.3,"37        
        Metascore","An Interpol agent successfully tracks down the world's most wanted art thief, with help from a rival thief. But nothing is as it seems, as a series of double-crosses ensue.","Votes:
272,097"
124,325.Dazed and Confused(1993),(1993),R,103 min,Comedy,7.6,"78        
        Metascore",The adventures of high school and junior high students on the last day of school in May 1976.,"Votes:
184,305
| Gross:
$7.99M"
125,326.Charlie and the Chocolate Factory(2005),(2005),PG,115 min,"Adventure, Comedy, Family",6.7,"72        
        Metascore","A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.","Votes:
478,546
| Gross:
$206.46M"
126,327.Home Alone(1990),(1990),PG,103 min,"Comedy, Family",7.7,"63        
        Metascore",An eight-year-old troublemaker must protect his house from a pair of burglars when he is accidentally left home alone by his family during Christmas vacation.,"Votes:
563,143
| Gross:
$285.76M"
127,328.Hot Tub Time Machine(2010),(2010),R,101 min,"Comedy, Sci-Fi",6.4,"63        
        Metascore","A malfunctioning time machine at a ski resort takes a man back to 1986 with his two friends and nephew, where they must relive a fateful night and not change anything to make sure the nephew is born.","Votes:
175,802
| Gross:
$50.29M"
128,"330.Three Billboards Outside Ebbing, Missouri(2017)",(2017),R,115 min,"Comedy, Crime, Drama",8.1,"88        
        Metascore",A mother personally challenges the local authorities to solve her daughter's murder when they fail to catch the culprit.,"Votes:
502,271
| Gross:
$54.51M"
129,332.La La Land(2016),(2016),PG-13,128 min,"Comedy, Drama, Music",8.0,"94        
        Metascore","While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future.","Votes:
581,636
| Gross:
$151.10M"
130,335.What We Do in the Shadows(2014),(2014),R,86 min,"Comedy, Horror",7.6,"76        
        Metascore","Viago, Deacon, and Vladislav are vampires who are struggling with the mundane aspects of modern life, like paying rent, keeping up with the chore wheel, trying to get into nightclubs, and overcoming flatmate conflicts.","Votes:
183,915
| Gross:
$3.33M"
131,337.The Proposal(I) (2009),(I) (2009),PG-13,108 min,"Comedy, Drama, Romance",6.7,"48        
        Metascore",A pushy boss forces her young assistant to marry her in order to keep her visa status in the U.S. and avoid deportation to Canada.,"Votes:
327,898
| Gross:
$163.96M"
132,341.Superbad(2007),(2007),R,113 min,Comedy,7.6,"76        
        Metascore",Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.,"Votes:
577,626
| Gross:
$121.46M"
133,342.Sweet Home Alabama(2002),(2002),PG-13,108 min,"Comedy, Romance",6.2,"45        
        Metascore",A young woman who has reinvented herself as a New York City socialite must return home to Alabama to obtain a divorce from her husband after seven years of separation.,"Votes:
114,326
| Gross:
$127.22M"
134,345.Bridesmaids(I) (2011),(I) (2011),R,125 min,"Comedy, Romance",6.8,"75        
        Metascore","Competition between the maid of honor and a bridesmaid, over who is the bride's best friend, threatens to upend the life of an out-of-work pastry chef.","Votes:
292,288
| Gross:
$169.11M"
135,347.True Lies(1994),(1994),R,141 min,"Action, Comedy, Thriller",7.3,"63        
        Metascore","A fearless, globe-trotting, terrorist-battling secret agent has his life turned upside down when he discovers his wife might be having an affair with a used-car salesman while terrorists smuggle nuclear war heads into the United States.","Votes:
258,708
| Gross:
$146.28M"
136,348.Hook(1991),(1991),PG,142 min,"Adventure, Comedy, Family",6.8,"52        
        Metascore","When Captain James Hook kidnaps his children, an adult Peter Pan must return to Neverland and reclaim his youthful spirit in order to challenge his old enemy.","Votes:
254,417
| Gross:
$119.65M"
137,350.Tucker and Dale vs Evil(2010),(2010),R,89 min,"Comedy, Horror",7.5,"65        
        Metascore",Affable hillbillies Tucker and Dale are on vacation at their dilapidated mountain cabin when they are mistaken for murderers by a group of preppy college students.,"Votes:
179,917
| Gross:
$0.22M"
138,304.Clue(1985),(1985),PG,94 min,"Comedy, Crime, Mystery",7.2,"39        
        Metascore","Six guests are anonymously invited to a strange mansion for dinner, but after their host is killed, they must cooperate with the staff to identify the murderer as the bodies pile up.","Votes:
97,161
| Gross:
$14.64M"
139,305.From Dusk Till Dawn(1996),(1996),R,108 min,"Action, Crime, Horror",7.2,"48        
        Metascore","Two criminals and their hostages unknowingly seek temporary refuge in a truck stop populated by vampires, with chaotic results.","Votes:
314,310
| Gross:
$25.75M"
140,306.Memories of Murder(2003),(2003),Not Rated,132 min,"Crime, Drama, Mystery",8.1,"82        
        Metascore","In a small Korean province in 1986, two detectives struggle with the case of multiple young women being found raped and murdered by an unknown culprit.","Votes:
182,063
| Gross:
$0.01M"
141,307.Baywatch(2017),(2017),R,116 min,"Action, Comedy, Crime",5.5,"37        
        Metascore","Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit, as they uncover a criminal plot that threatens the future of the bay.","Votes:
186,512
| Gross:
$58.06M"
142,309.Collateral(2004),(2004),R,120 min,"Action, Crime, Drama",7.5,"71        
        Metascore",A cab driver finds himself the hostage of an engaging contract killer as he makes his rounds from hit to hit during one night in Los Angeles.,"Votes:
403,240
| Gross:
$101.01M"
143,314.Irreversible(2002),(2002),Not Rated,97 min,"Crime, Drama, Mystery",7.3,"51        
        Metascore",Events over the course of one traumatic night in Paris unfold in reverse-chronological order as the beautiful Alex is brutally raped and beaten by a stranger in an underpass tunnel.,"Votes:
135,344
| Gross:
$0.75M"
144,315.Man on Fire(2004),(2004),R,146 min,"Action, Crime, Drama",7.7,"47        
        Metascore","In Mexico City, a former CIA operative swears vengeance on those who committed an unspeakable act against the family he was hired to protect.","Votes:
362,704
| Gross:
$77.91M"
145,317.Rope(1948),(1948),Approved,80 min,"Crime, Drama, Mystery",7.9,"73        
        Metascore",Two men attempt to prove they committed the perfect crime by hosting a dinner party after strangling their former classmate to death.,"Votes:
143,834"
146,318.Hannibal(2001),(2001),R,131 min,"Crime, Drama, Thriller",6.8,"57        
        Metascore","Living in exile, Dr. Hannibal Lecter tries to reconnect with now disgraced F.B.I. Agent Clarice Starling, and finds himself a target for revenge from a powerful victim.","Votes:
275,226
| Gross:
$165.09M"
147,322.Blue Velvet(1986),(1986),R,120 min,"Crime, Drama, Mystery",7.7,"76        
        Metascore","The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child.","Votes:
199,421
| Gross:
$8.55M"
148,324.The Hateful Eight(2015),(2015),R,168 min,"Crime, Drama, Mystery",7.8,"68        
        Metascore","In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters.","Votes:
594,559
| Gross:
$54.12M"
149,325.Sicario(2015),(2015),R,121 min,"Action, Crime, Drama",7.6,"82        
        Metascore",An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,"Votes:
427,481
| Gross:
$46.89M"
150,327.Glengarry Glen Ross(1992),(1992),R,100 min,"Crime, Drama, Mystery",7.7,"82        
        Metascore",An examination of the machinations behind the scenes at a real estate office.,"Votes:
105,767
| Gross:
$10.73M"
151,328.Fargo(1996),(1996),R,98 min,"Crime, Thriller",8.1,"85        
        Metascore",Minnesota car salesman Jerry Lundegaard's inept crime falls apart due to his and his henchmen's bungling and the persistent police work of the quite pregnant Marge Gunderson.,"Votes:
674,900
| Gross:
$24.61M"
152,330.We're the Millers(2013),(2013),R,110 min,"Comedy, Crime",7.0,"44        
        Metascore",A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.,"Votes:
448,583
| Gross:
$150.39M"
153,332.The Nice Guys(2016),(2016),R,116 min,"Action, Comedy, Crime",7.3,"70        
        Metascore","In 1970s Los Angeles, a mismatched pair of private eyes investigate a missing girl and the mysterious death of a porn star.","Votes:
326,312
| Gross:
$36.26M"
154,333.Inside Man(2006),(2006),R,129 min,"Crime, Drama, Mystery",7.6,"76        
        Metascore","A police detective, a bank robber, and a high-power broker enter high-stakes negotiations after the criminal's brilliant heist spirals into a hostage situation.","Votes:
372,634
| Gross:
$88.51M"
155,336.True Romance(1993),(1993),R,119 min,"Crime, Drama, Romance",7.9,"59        
        Metascore","In Detroit, a lonely pop culture geek marries a call girl, steals cocaine from her pimp, and tries to sell it in Hollywood. Meanwhile, the owners of the cocaine, the Mob, track them down in an attempt to reclaim it.","Votes:
226,987
| Gross:
$12.28M"
156,339.The Devil All the Time(2020),(2020),R,138 min,"Crime, Drama, Thriller",7.1,"55        
        Metascore",Sinister characters converge around a young man devoted to protecting those he loves in a postwar backwoods town teeming with corruption and brutality.,"Votes:
134,089"
157,341.Don't Breathe(2016),(2016),R,88 min,"Crime, Horror, Thriller",7.1,"71        
        Metascore","Hoping to walk away with a massive fortune, a trio of thieves break into the house of a blind man who isn't as helpless as he seems.","Votes:
273,749
| Gross:
$89.22M"
158,344.End of the Road(II) (2022),(II) (2022),R,89 min,"Action, Crime, Drama",4.7,"44        
        Metascore","In this high-octane action thriller, a cross-country road trip becomes a highway to hell for Brenda and her family. Alone in the New Mexico desert, they have to fight for their lives when they become the targets of a mysterious killer.","Votes:
6,238"
159,346.The Devil's Rejects(2005),(2005),R,107 min,"Crime, Horror, Western",6.7,"53        
        Metascore","The murderous, backwoods Firefly family take to the road to escape the vengeful Sheriff Wydell, who is not afraid of being as ruthless as his target.","Votes:
100,785
| Gross:
$17.04M"
160,347.Wind River(2017),(2017),R,107 min,"Crime, Drama, Mystery",7.7,"73        
        Metascore",A veteran hunter helps an FBI agent investigate the murder of a young woman on a Wyoming Native American reservation.,"Votes:
250,757
| Gross:
$33.80M"
161,349.White Chicks(2004),(2004),PG-13,109 min,"Comedy, Crime",5.7,"41        
        Metascore",Two disgraced FBI agents go way undercover in an effort to protect hotel heiresses the Wilson sisters from a kidnapping plot.,"Votes:
146,246
| Gross:
$70.83M"
162,350.Sin City(2005),(2005),R,124 min,"Crime, Thriller",8.0,"74        
        Metascore","An exploration of the dark and miserable Basin City and three of its residents, all of whom are caught up in violent corruption.","Votes:
767,855
| Gross:
$74.10M"
163,302.Aftersun(II) (2022),(II) (2022),R,96 min,Drama,7.5,"92        
        Metascore",Sophie reflects on the shared joy and private melancholy of a holiday she took with her father twenty years earlier. Memories real and imagined fill the gaps between as she tries to reconcile the father she knew with the man she didn't.,"Votes:
1,295"
164,304.Joker(I) (2019),(I) (2019),R,122 min,"Crime, Drama, Thriller",8.4,"59        
        Metascore",A mentally troubled stand-up comedian embarks on a downward spiral that leads to the creation of an iconic villain.,"Votes:
1,253,254
| Gross:
$335.45M"
165,308.Emily the Criminal(2022),(2022),R,97 min,"Crime, Drama, Thriller",6.7,"75        
        Metascore","Down on her luck and saddled with debt, Emily gets involved in a credit card scam that pulls her into the criminal underworld of Los Angeles, ultimately leading to deadly consequences.","Votes:
12,978"
166,310.Boogie Nights(1997),(1997),R,155 min,Drama,7.9,"85        
        Metascore","Back when sex was safe, pleasure was a business and business was booming, an idealistic porn producer aspires to elevate his craft to an art when he discovers a hot young talent.","Votes:
265,645
| Gross:
$26.40M"
167,311.The Fabelmans(2022),(2022),PG-13,151 min,Drama,8.3,"84        
        Metascore","Growing up in post-World War II era Arizona, a young man named Sammy Fabelman discovers a shattering family secret and explores how the power of films can help him see the truth.","Votes:
635"
168,313.The Wonder(2022),(2022),R,103 min,"Drama, Mystery, Thriller",7.2,"72        
        Metascore","A tale of two strangers who transform each other's lives, a psychological thriller, and a story of love pitted against evil.","Votes:
260"
169,314.Thirteen Lives(2022),(2022),PG-13,147 min,"Action, Adventure, Biography",7.8,"66        
        Metascore",A rescue mission is assembled in Thailand where a group of young boys and their soccer coach are trapped in a system of underground caves that are flooding.,"Votes:
46,531"
170,318.Legend(I) (2015),(I) (2015),R,132 min,"Biography, Crime, Drama",6.9,"55        
        Metascore",Identical twin gangsters Ronald and Reginald Kray terrorize London during the 1960s.,"Votes:
182,550
| Gross:
$1.87M"
171,322.Gladiator(2000),(2000),R,155 min,"Action, Adventure, Drama",8.5,"67        
        Metascore",A former Roman General sets out to exact vengeance against the corrupt emperor who murdered his family and sent him into slavery.,"Votes:
1,486,304
| Gross:
$187.71M"
172,325.Sleepers(1996),(1996),R,147 min,"Crime, Drama, Thriller",7.5,"49        
        Metascore","After a prank goes disastrously wrong, a group of boys are sent to a detention center where they are brutalized. Thirteen years later, an unexpected random encounter with a former guard gives them a chance for revenge.","Votes:
222,866
| Gross:
$49.10M"
173,"342.Good Luck to You, Leo Grande(2022)",(2022),R,97 min,"Comedy, Drama",7.2,"78        
        Metascore","Nancy Stokes, a retired school teacher, is yearning for some adventure, and some sex. And she has a plan, which involves hiring a young sex worker named Leo Grande.","Votes:
16,531"
174,346.House of Gucci(2021),(2021),R,158 min,"Biography, Crime, Drama",6.6,"59        
        Metascore","When Patrizia Reggiani, an outsider from humble beginnings, marries into the Gucci family, her unbridled ambition begins to unravel their legacy and triggers a reckless spiral of betrayal, decadence, revenge, and ultimately...murder.","Votes:
131,528"
175,347.Robin Hood(2010),(2010),PG-13,140 min,"Action, Adventure, Drama",6.6,"53        
        Metascore","In twelfth-century England, Robin Longstride and his band of marauders confront corruption in a local village and lead an uprising against the crown that will forever alter the balance of world power.","Votes:
269,644
| Gross:
$105.27M"
176,348.Old(2021),(2021),PG-13,108 min,"Drama, Horror, Mystery",5.8,"55        
        Metascore","A vacationing family discovers that the secluded beach where they're relaxing for a few hours is somehow causing them to age rapidly, reducing their entire lives into a single day.","Votes:
117,982"
177,349.Little Women(2019),(2019),PG,135 min,"Drama, Romance",7.8,"91        
        Metascore","Jo March reflects back and forth on her life, telling the beloved story of the March sisters - four young women, each determined to live life on her own terms.","Votes:
202,121
| Gross:
$108.10M"
178,350.Enola Holmes(2020),(2020),PG-13,123 min,"Action, Adventure, Crime",6.6,"68        
        Metascore","When Enola Holmes-Sherlock's teen sister-discovers her mother is missing, she sets off to find her, becoming a super-sleuth in her own right as she outwits her famous brother and unravels a dangerous conspiracy around a mysterious young Lord.","Votes:
171,768"
179,"304.Honey, I Shrunk the Kids(1989)",(1989),PG,93 min,"Adventure, Comedy, Family",6.4,"63        
        Metascore",The scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. Now the teens must fight diminutive dangers as the father searches for them.,"Votes:
155,299
| Gross:
$130.72M"
180,306.The Karate Kid(2010),(2010),PG,140 min,"Action, Drama, Family",6.2,"61        
        Metascore","Work causes a single mother to move to China with her young son; in his new home, the boy embraces kung fu, taught to him by a master.","Votes:
184,086
| Gross:
$176.59M"
181,308.A Cinderella Story(2004),(2004),PG,95 min,"Comedy, Family, Romance",5.9,"25        
        Metascore","Routinely exploited by her wicked stepmother, the downtrodden Samantha Montgomery is excited about the prospect of meeting her Internet beau at the school's Halloween dance.","Votes:
88,109
| Gross:
$51.44M"
182,309.Secondhand Lions(2003),(2003),PG,109 min,"Comedy, Drama, Family",7.5,"52        
        Metascore","A coming-of-age story about a shy, young boy sent by his irresponsible mother to spend the summer with his wealthy, eccentric uncles in Texas.","Votes:
57,987
| Gross:
$41.41M"
183,312.Oz the Great and Powerful(2013),(2013),PG,130 min,"Adventure, Family, Fantasy",6.3,"44        
        Metascore",A small-time magician is swept away to an enchanted land and is forced into a power struggle between three witches.,"Votes:
208,406
| Gross:
$234.91M"
184,313.Annie(2014),(2014),PG,118 min,"Comedy, Drama, Family",5.3,"33        
        Metascore","A foster kid, who lives with her mean foster mom, sees her life change when business tycoon and New York City mayoral candidate Will Stacks makes a thinly-veiled campaign move and takes her in.","Votes:
38,145
| Gross:
$85.91M"
185,314.Pinocchio(1940),(1940),G,88 min,"Animation, Adventure, Comedy",7.5,"99        
        Metascore","A living puppet, with the help of a cricket as his conscience, must prove himself worthy to become a real boy.","Votes:
147,181
| Gross:
$84.25M"
186,315.Monsters University(2013),(2013),G,104 min,"Animation, Adventure, Comedy",7.2,"65        
        Metascore","A look at the relationship between Mike Wazowski (Billy Crystal) and James P. ""Sully"" Sullivan (John Goodman) during their days at Monsters University, when they weren't necessarily the best of friends.","Votes:
358,900
| Gross:
$268.49M"
187,318.The Mitchells vs the Machines(2021),(2021),PG,114 min,"Animation, Adventure, Comedy",7.6,"81        
        Metascore","A quirky, dysfunctional family's road trip is upended when they find themselves in the middle of the robot apocalypse and suddenly become humanity's unlikeliest last hope.","Votes:
107,392"
188,320.Little Women(1994),(1994),PG,115 min,"Drama, Family, Romance",7.3,"87        
        Metascore",The March sisters live and grow in post-Civil War America.,"Votes:
59,103
| Gross:
$50.08M"
189,321.The Jungle Book(2016),(2016),PG,106 min,"Adventure, Drama, Family",7.4,"77        
        Metascore","After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther Bagheera and free-spirited bear Baloo.","Votes:
277,348
| Gross:
$364.00M"
190,324.Spies in Disguise(2019),(2019),PG,102 min,"Animation, Action, Adventure",6.8,"54        
        Metascore","When the world's best spy is turned into a pigeon, he must rely on his nerdy tech officer to save the world.","Votes:
49,299
| Gross:
$66.76M"
191,326.Pocahontas(I) (1995),(I) (1995),G,81 min,"Animation, Adventure, Drama",6.7,"58        
        Metascore",An English soldier and the daughter of an Algonquin chief share a romance when English colonists invade seventeenth century Virginia.,"Votes:
187,575
| Gross:
$141.60M"
192,327.The Bad News Bears(1976),(1976),PG,102 min,"Comedy, Drama, Family",7.3,"84        
        Metascore","An aging, down-on-his-luck ex-minor leaguer coaches a team of misfits in an ultra-competitive California little league.","Votes:
23,020
| Gross:
$42.35M"
193,328.Despicable Me 2(2013),(2013),PG,98 min,"Animation, Adventure, Comedy",7.3,"62        
        Metascore","When Gru, the world's most super-bad turned super-dad has been recruited by a team of officials to stop lethal muscle and a host of Gru's own, He has to fight back with new gadgetry, cars, and more minion madness.","Votes:
400,107
| Gross:
$368.06M"
194,329.The House with a Clock in Its Walls(2018),(2018),PG,105 min,"Comedy, Family, Fantasy",6.0,"57        
        Metascore",A young orphan named Lewis Barnavelt aids his magical uncle in locating a clock with the power to bring about the end of the world.,"Votes:
51,968
| Gross:
$68.55M"
195,330.The Hunchback of Notre Dame(1996),(1996),G,91 min,"Animation, Drama, Family",7.0,"74        
        Metascore","A deformed bell-ringer must assert his independence from a vicious government minister in order to help his friend, a gypsy dancer.","Votes:
158,032
| Gross:
$100.14M"
196,332.Cars 3(2017),(2017),G,102 min,"Animation, Adventure, Comedy",6.7,"59        
        Metascore",Lightning McQueen sets out to prove to a new generation of racers that he's still the best race car in the world.,"Votes:
100,092
| Gross:
$152.90M"
197,333.Cars 2(2011),(2011),G,106 min,"Animation, Adventure, Comedy",6.2,"57        
        Metascore",Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,"Votes:
190,023
| Gross:
$191.45M"
198,335.Tarzan(1999),(1999),G,88 min,"Animation, Adventure, Comedy",7.3,"79        
        Metascore",A man raised by gorillas must decide where he really belongs when he discovers he is a human.,"Votes:
226,431
| Gross:
$171.09M"
199,336.Dennis the Menace(1993),(1993),PG,94 min,"Comedy, Family",5.6,"49        
        Metascore","When his parents must go out of town on business, Dennis stays with Mr. and Mrs. Wilson. He is driving Mr. Wilson crazy, but he is just trying to be helpful, even to the thief who has arrived in town.","Votes:
61,609
| Gross:
$51.27M"
200,337.Clash of the Titans(1981),(1981),PG,118 min,"Action, Adventure, Family",6.9,"59        
        Metascore",Perseus must battle Medusa and the Kraken to save the Princess Andromeda.,"Votes:
44,788
| Gross:
$41.09M"
201,339.The Grinch(2018),(2018),PG,85 min,"Animation, Comedy, Family",6.3,"51        
        Metascore",A grumpy Grinch plots to ruin Christmas for the village of Whoville.,"Votes:
70,249
| Gross:
$270.62M"
202,340.Scoob!(2020),(2020),PG,93 min,"Animation, Adventure, Comedy",5.6,"43        
        Metascore","Scooby and the gang face their most challenging mystery ever: a plot to unleash the ghost dog Cerberus upon the world. As they race to stop this dogpocalypse, the gang discovers that Scooby has an epic destiny greater than anyone imagined.","Votes:
26,874
| Gross:
$2.19M"
203,341.Ralph Breaks the Internet(2018),(2018),PG,112 min,"Animation, Adventure, Comedy",7.0,"71        
        Metascore","Six years after the events of ""Wreck-It Ralph,"" Ralph and Vanellope, now friends, discover a wi-fi router in their arcade, leading them into a new adventure.","Votes:
160,694
| Gross:
$201.09M"
204,343.My Neighbor Totoro(1988),(1988),G,86 min,"Animation, Comedy, Family",8.1,"86        
        Metascore","When two girls move to the country to be near their ailing mother, they have adventures with the wondrous forest spirits who live nearby.","Votes:
336,931
| Gross:
$1.11M"
205,345.The Last Airbender(2010),(2010),PG,103 min,"Action, Adventure, Family",4.0,"20        
        Metascore","Follows the adventures of Aang, a young successor to a long line of Avatars, who must master all four elements and stop the Fire Nation from enslaving the Water Tribes and the Earth Kingdom.","Votes:
164,022
| Gross:
$131.56M"
206,346.The Great Race(1965),(1965),Passed,160 min,"Action, Adventure, Comedy",7.2,"71        
        Metascore","In the early 20th century, two rivals, the heroic Leslie and the despicable Professor Fate, engage in an epic automobile race from New York to Paris.","Votes:
18,163
| Gross:
$25.33M"
207,347.A Christmas Story(1983),(1983),PG,93 min,"Comedy, Family",7.9,"77        
        Metascore","In the 1940s, a young boy named Ralphie Parker attempts to convince his parents, teacher, and Santa Claus that a Red Ryder Range 200 Shot BB gun really is the perfect Christmas gift.","Votes:
147,818
| Gross:
$20.61M"
208,350.The Cat in the Hat(2003),(2003),PG,82 min,"Adventure, Comedy, Family",4.0,"19        
        Metascore",Two bored children have their lives turned upside down when a talking cat comes to visit them.,"Votes:
83,323
| Gross:
$101.15M"
209,302.Hotel Transylvania: Transformania(2022),(2022),PG,87 min,"Animation, Adventure, Comedy",6.0,"46        
        Metascore","After one experiment, Johnny turns into a monster and everyone else becomes human. Now it has to be seen whether they will be able to reverse this experiment.","Votes:
30,243"
210,303.Percy Jackson & the Olympians: The Lightning Thief(2010),(2010),PG,118 min,"Adventure, Family, Fantasy",5.8,"47        
        Metascore",A teenager discovers he's the descendant of a Greek god and sets out on an adventure to settle an on-going battle between the gods.,"Votes:
189,467
| Gross:
$88.76M"
211,304.Jumanji: The Next Level(2019),(2019),PG-13,123 min,"Action, Adventure, Comedy",6.7,"58        
        Metascore","In Jumanji: The Next Level, the gang is back but the game has changed. As they return to rescue one of their own, the players will have to brave parts unknown from arid deserts to snowy mountains, to escape the world's most dangerous game.","Votes:
248,309
| Gross:
$316.83M"
212,306.Willy Wonka & the Chocolate Factory(1971),(1971),G,100 min,"Family, Fantasy, Musical",7.8,"67        
        Metascore",A poor but hopeful boy seeks one of the five coveted golden tickets that will send him on a tour of Willy Wonka's mysterious chocolate factory.,"Votes:
201,482
| Gross:
$4.00M"
213,307.Shazam!(2019),(2019),PG-13,132 min,"Action, Adventure, Comedy",7.0,"71        
        Metascore",A newly fostered young boy in search of his mother instead finds unexpected super powers and soon gains a powerful enemy.,"Votes:
332,164
| Gross:
$140.37M"
214,309.Teen Wolf(1985),(1985),PG,91 min,"Comedy, Fantasy, Romance",6.1,"25        
        Metascore",An ordinary high school student discovers that his family has an unusual pedigree when he finds himself turning into a werewolf.,"Votes:
54,019
| Gross:
$33.09M"
215,310.Shallow Hal(2001),(2001),PG-13,114 min,"Comedy, Drama, Fantasy",6.0,"48        
        Metascore",A shallow man falls in love with a 300-pound woman because of her inner beauty.,"Votes:
134,939
| Gross:
$70.84M"
