,title,year,advisory,movie_length,genre,rating,metascore,description,votes
436,295.Ice Princess(2005),(2005),G,98 min,"Comedy, Drama, Family",6.0,"55        
        Metascore","With the help of her coach, her mom, and the boy who drives the Zamboni machine, nothing can stop Casey (Trachtenberg) from realizing her dream to be a champion figure skater.","Votes:
27,426
| Gross:
$24.38M"
437,296.National Champions(2021),(2021),R,116 min,"Drama, Sport",5.7,"52        
        Metascore","Follows star quarterback who ignites a players strike hours before the biggest game of the year in order to fight for fair compensation, equality and respect for the student-athletes.","Votes:
1,440"
438,297.Summer Catch(2001),(2001),PG-13,104 min,"Comedy, Drama, Romance",5.0,"21        
        Metascore",A rich girl whose family summers on Cape Cod has a romance with a local poor boy who hopes to become a major league baseball player.,"Votes:
16,124
| Gross:
$19.69M"
439,299.Tooth Fairy(I) (2010),(I) (2010),PG,101 min,"Comedy, Family, Fantasy",5.0,"36        
        Metascore",A bad deed on the part of a tough minor-league hockey player results in an unusual sentence: He must serve one week as a real-life tooth fairy.,"Votes:
46,783
| Gross:
$60.02M"
440,251.Ready or Not(I) (2019),(I) (2019),R,95 min,"Action, Comedy, Horror",6.8,"64        
        Metascore",A bride's wedding night takes a sinister turn when her eccentric new in-laws force her to take part in a terrifying game.,"Votes:
149,789
| Gross:
$28.71M"
441,254.Layer Cake(2004),(2004),R,105 min,"Action, Crime, Drama",7.3,"73        
        Metascore",A successful cocaine dealer gets two tough assignments from his boss on the eve of his planned early retirement.,"Votes:
182,003
| Gross:
$2.34M"
442,257.Malignant(I) (2021),(I) (2021),R,111 min,"Crime, Horror, Mystery",6.2,"51        
        Metascore","Madison is paralyzed by shocking visions of grisly murders, and her torment worsens as she discovers that these waking dreams are in fact terrifying realities.","Votes:
88,904"
443,258.Nobody(I) (2021),(I) (2021),R,92 min,"Action, Crime, Drama",7.4,"64        
        Metascore","A docile family man slowly reveals his true character after his house gets burgled by two petty thieves, which, coincidentally, leads him into a bloody war with a Russian crime boss.","Votes:
244,991
| Gross:
$27.27M"
444,261.Fresh(2022),(2022),R,114 min,"Comedy, Horror, Thriller",6.7,"67        
        Metascore","FRESH follows Noa (Daisy Edgar-Jones), who meets the alluring Steve (Sebastian Stan) at a grocery store and - given her frustration with dating apps - takes a chance and gives him her number.","Votes:
51,194"
445,262.Nightmare Alley(2021),(2021),R,150 min,"Crime, Drama, Thriller",7.0,"70        
        Metascore",A grifter working his way up from low-ranking carnival worker to lauded psychic medium matches wits with a psychiatrist bent on exposing him.,"Votes:
139,625"
446,264.The Sixth Sense(1999),(1999),PG-13,107 min,"Drama, Mystery, Thriller",8.2,"64        
        Metascore","A frightened, withdrawn Philadelphia boy who communicates with spirits seeks the help of a disheartened child psychologist.","Votes:
985,999
| Gross:
$293.51M"
447,266.Sinister(I) (2012),(I) (2012),R,110 min,"Horror, Mystery, Thriller",6.8,"53        
        Metascore","Washed-up true crime writer Ellison Oswalt finds a box of super 8 home movies in his new home, revealing that the murder he is currently researching is the work of a serial killer whose legacy dates back to the 1960s.","Votes:
252,383
| Gross:
$48.09M"
448,271.Goodnight Mommy(2014),(2014),R,99 min,"Horror, Mystery, Thriller",6.7,"81        
        Metascore","Twin boys move to a new house with their mother after she has face-changing cosmetic surgery, but under the bandages is someone the boys don't recognize.","Votes:
54,334
| Gross:
$1.17M"
449,273.Halloween: The Curse of Michael Myers(1995),(1995),R,87 min,"Horror, Thriller",4.7,"10        
        Metascore","Six years after Michael Myers last terrorized Haddonfield, he returns there in pursuit of his niece, Jamie Lloyd, who has escaped with her newborn child, for which Michael and a mysterious cult have sinister plans.","Votes:
37,573
| Gross:
$15.12M"
450,275.Deep Water(2022),(2022),R,115 min,"Drama, Mystery, Thriller",5.4,"53        
        Metascore",A well-to-do husband who allows his wife to have affairs in order to avoid a divorce becomes a prime suspect in the disappearance of her lovers.,"Votes:
44,799"
451,276.Rush Hour(1998),(1998),PG-13,98 min,"Action, Comedy, Crime",7.0,"60        
        Metascore","A loyal and dedicated Hong Kong Inspector teams up with a reckless and loudmouthed L.A.P.D. detective to rescue the Chinese Consul's kidnapped daughter, while trying to arrest a dangerous crime lord along the way.","Votes:
268,131
| Gross:
$141.15M"
452,278.28 Days Later...(2002),(2002),R,113 min,"Drama, Horror, Sci-Fi",7.5,"73        
        Metascore","Four weeks after a mysterious, incurable virus spreads throughout the UK, a handful of survivors try to find sanctuary.","Votes:
413,226
| Gross:
$45.06M"
453,279.Insidious(I) (2010),(I) (2010),PG-13,103 min,"Horror, Mystery, Thriller",6.8,"52        
        Metascore",A family looks to prevent evil spirits from trapping their comatose child in a realm called The Further.,"Votes:
308,203
| Gross:
$54.01M"
454,280.Event Horizon(1997),(1997),R,96 min,"Horror, Sci-Fi, Thriller",6.6,"35        
        Metascore",A rescue crew investigates a spaceship that disappeared into a black hole and has now returned...with someone or something new on-board.,"Votes:
180,770
| Gross:
$26.67M"
455,284.The King's Man(2021),(2021),R,131 min,"Action, Adventure, Thriller",6.3,"44        
        Metascore","In the early years of the 20th century, the Kingsman agency is formed to stand against a cabal plotting a war to wipe out millions.","Votes:
143,198"
456,287.Logan(2017),(2017),R,137 min,"Action, Drama, Sci-Fi",8.1,"77        
        Metascore","In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.","Votes:
754,886
| Gross:
$226.28M"
457,288.The Night House(2020),(2020),R,107 min,"Horror, Mystery, Thriller",6.5,"68        
        Metascore",A widow begins to uncover her recently deceased husband's disturbing secrets.,"Votes:
51,819"
458,290.Road House(1989),(1989),R,114 min,"Action, Thriller",6.6,"36        
        Metascore",A tough bouncer is hired to tame a dirty bar.,"Votes:
74,825
| Gross:
$30.05M"
459,292.Aliens(1986),(1986),R,137 min,"Action, Adventure, Sci-Fi",8.4,"84        
        Metascore","Fifty-seven years after surviving an apocalyptic attack aboard her space vessel by merciless space creatures, Officer Ripley awakens from hyper-sleep and tries to warn anyone who will listen about the predators.","Votes:
713,264
| Gross:
$85.16M"
460,295.The Cabin in the Woods(2011),(2011),R,95 min,"Horror, Mystery, Thriller",7.0,"72        
        Metascore","Five friends go for a break at a remote cabin, where they get more than they bargained for, discovering the truth behind the cabin in the woods.","Votes:
416,502
| Gross:
$42.07M"
461,299.Texas Chainsaw Massacre(2022),(2022),R,81 min,"Crime, Horror, Thriller",4.8,"34        
        Metascore","After 48 years of hiding, Leatherface returns to terrorize a group of idealistic young friends who accidentally disrupt his carefully shielded world in a remote Texas town.","Votes:
51,758"
462,300.Primal Fear(1996),(1996),R,129 min,"Crime, Drama, Mystery",7.7,"47        
        Metascore","An altar boy is accused of murdering a priest, and the truth is buried several layers deep.","Votes:
216,532
| Gross:
$56.12M"
463,252.1941(1979),(1979),PG,118 min,"Action, Comedy, War",5.8,"34        
        Metascore",Hysterical Californians prepare for a Japanese invasion in the days after Pearl Harbor.,"Votes:
34,008
| Gross:
$31.76M"
464,253.The Flowers of War(2011),(2011),R,146 min,"Drama, History, Romance",7.5,"46        
        Metascore","An American finds refuge during the 1937 Japanese invasion of Nanking in a church with a group of women. Posing as a priest, he attempts to lead the women to safety.","Votes:
53,136
| Gross:
$0.01M"
465,254.Six Minutes to Midnight(2020),(2020),PG-13,99 min,"Drama, Thriller, War",5.9,"48        
        Metascore","UK, Aug. 15, 1939: 17 days before WWII, an English teacher and his camera disappear from a coastal boarding school with 20 German teen girls. Miller gets the job six days later, secretly trying to find out what happened.","Votes:
5,129"
466,257.Last Flag Flying(2017),(2017),R,125 min,"Comedy, Drama, War",6.9,"65        
        Metascore","Thirty years after they served together in Vietnam, a former Navy Corpsman Larry ""Doc"" Shepherd re-unites with his old buddies, former Marines Sal Nealon and Reverend Richard Mueller, to bury his son, a young Marine killed in the Iraq War.","Votes:
25,965
| Gross:
$0.97M"
467,258.Summerland(I) (2020),(I) (2020),PG,99 min,"Drama, Romance, War",7.0,"56        
        Metascore","During World War II, an Englishwoman opens her heart to an evacuee after initially resolving to be rid of him in this moving journey of womanhood, love and friendship.","Votes:
7,278"
468,260.The 12th Man(2017),(2017),Unrated,135 min,"Drama, History, Thriller",7.3,"70        
        Metascore",They were 12 saboteurs. The Nazis killed 11 of them. This is the true story of the one that got away.,"Votes:
26,346"
469,263.Padmaavat(2018),(2018),Not Rated,164 min,"Drama, History, Romance",7.0,"63        
        Metascore","Set in medieval Rajasthan, Queen Padmavati is married to a noble king and they live in a prosperous fortress with their subjects until an ambitious Sultan hears of Padmavati's beauty and forms an obsessive love for the Queen of Mewar.","Votes:
32,936
| Gross:
$11.85M"
470,264.Never Look Away(2018),(2018),R,189 min,"Biography, Drama, Romance",7.7,"68        
        Metascore","German artist Kurt Barnert has escaped East Germany and now lives in West Germany, but is tormented by his childhood under the Nazis and the GDR-regime.","Votes:
21,580
| Gross:
$1.30M"
471,266.The African Queen(1951),(1951),PG,105 min,"Adventure, Drama, Romance",7.7,"91        
        Metascore","In WWI East Africa, a gin-swilling Canadian riverboat captain is persuaded by a strait-laced English missionary to undertake a trip up a treacherous river and use his boat to attack a German gunship.","Votes:
79,087
| Gross:
$0.54M"
472,267.The Killing Fields(1984),(1984),R,141 min,"Biography, Drama, History",7.8,"76        
        Metascore","A journalist is trapped in Cambodia during tyrant Pol Pot's bloody 'Year Zero' cleansing campaign, which claimed the lives of two million 'undesirable' civilians.","Votes:
55,812
| Gross:
$34.70M"
473,271.Courage Under Fire(1996),(1996),R,116 min,"Action, Drama, Mystery",6.6,"77        
        Metascore","A U.S. Army officer, despondent about a deadly mistake he made, investigates a female chopper commander's worthiness for the Medal of Honor.","Votes:
55,498
| Gross:
$59.03M"
474,273.The Water Diviner(2014),(2014),R,111 min,"Drama, History, War",7.0,"50        
        Metascore",An Australian man travels to Turkey after the Battle of Gallipoli to try to locate his three missing sons.,"Votes:
75,546
| Gross:
$4.19M"
475,276.Fat Man and Little Boy(1989),(1989),PG-13,127 min,"Biography, Drama, History",6.5,"50        
        Metascore","This film reenacts the Manhattan Project, the secret wartime project in New Mexico where the first atomic bombs were designed and built.","Votes:
7,781
| Gross:
$3.56M"
476,277.Green Zone(2010),(2010),R,115 min,"Action, Drama, Thriller",6.8,"63        
        Metascore",Discovering covert and faulty intelligence causes a U.S. Army officer to go rogue as he hunts for Weapons of Mass Destruction in an unstable region.,"Votes:
137,752
| Gross:
$35.05M"
477,278.Birdy(1984),(1984),R,120 min,"Drama, War",7.2,"71        
        Metascore",After two friends return home from the Vietnam War one becomes mentally unstable and obsesses with becoming a bird.,"Votes:
23,499
| Gross:
$1.46M"
478,279.Iron Eagle(1986),(1986),PG-13,117 min,"Action, Thriller, War",5.5,"41        
        Metascore","A young pilot plans a rescue mission when his father, an Air Force Colonel, is shot down over enemy territory and captured.","Votes:
14,869
| Gross:
$24.16M"
479,281.The Wind that Shakes the Barley(2006),(2006),Not Rated,127 min,"Drama, War",7.5,"82        
        Metascore","Against the backdrop of the Irish War of Independence, two brothers fight a guerrilla war against British forces.","Votes:
50,620
| Gross:
$1.83M"
480,282.Hamburger Hill(1987),(1987),R,110 min,"Action, Drama, Thriller",6.7,"64        
        Metascore",A very realistic interpretation of one of the bloodiest battles of the Vietnam War.,"Votes:
26,025
| Gross:
$13.84M"
481,283.The Beguiled(1971),(1971),R,105 min,"Drama, Thriller, War",7.2,"66        
        Metascore","While imprisoned in a Confederate girls' boarding school, an injured Union soldier cons his way into each of the lonely women's hearts, causing them to turn on each other, and eventually, on him.","Votes:
17,767"
482,284.They Shall Not Grow Old(II) (2018),(II) (2018),R,99 min,"Documentary, History, War",8.2,"91        
        Metascore",A documentary about World War I with never-before-seen footage to commemorate the centennial of the end of the war.,"Votes:
34,835
| Gross:
$17.96M"
483,285.Captain Corelli's Mandolin(2001),(2001),R,131 min,"Drama, Music, Romance",5.9,"36        
        Metascore","When a fisherman leaves to fight with the Greek army during World War II, his fiancée falls in love with the local Italian commander.","Votes:
34,625
| Gross:
$25.54M"
484,286.Generation War(2013),(2013),TV-MA,270 min,"Action, Drama, History",8.4,"57        
        Metascore",Five friends go out to war and promise each other to be back for Christmas.,"Votes:
29,952
| Gross:
$0.09M"
485,288.Mosul(I) (2019),(I) (2019),TV-MA,101 min,"Action, Drama, War",7.1,"71        
        Metascore",A police unit from Mosul fight to liberate the Iraqi city from thousands of ISIS militants.,"Votes:
26,999"
486,289.Flags of Our Fathers(2006),(2006),R,135 min,"Action, Adventure, Drama",7.1,"79        
        Metascore","The life stories of the six men who raised the flag at the Battle of Iwo Jima, a turning point in World War II.","Votes:
123,968
| Gross:
$33.60M"
487,293.Stalag 17(1953),(1953),Not Rated,120 min,"Comedy, Drama, War",8.0,"84        
        Metascore","After two Americans are killed while escaping from a German P.O.W. camp in World War II, the barracks black marketeer, J.J. Sefton, is suspected of being an informer.","Votes:
56,075"
488,295.Megan Leavey(2017),(2017),PG-13,116 min,"Action, Biography, Drama",7.1,"66        
        Metascore",Based on the true life story of a young Marine corporal whose unique discipline and bond with her military combat dog saved many lives during their deployment in Iraq.,"Votes:
24,086
| Gross:
$13.41M"
489,296.Catch-22(1970),(1970),R,122 min,"Comedy, Drama, War",7.1,"70        
        Metascore","A man is trying desperately to be certified insane during World War II, so he can stop flying missions.","Votes:
25,235
| Gross:
$24.91M"
490,297.The Last Full Measure(2019),(2019),R,116 min,"Drama, War",6.8,"51        
        Metascore","Thirty-four years after his death, Airman William H. ""Pits"" Pitsenbarger is awarded the nation's highest military honor for his actions on the battlefield.","Votes:
11,960"
491,299.Whiskey Tango Foxtrot(2016),(2016),R,112 min,"Biography, Comedy, Drama",6.6,"57        
        Metascore",A journalist recounts her wartime coverage in Afghanistan.,"Votes:
53,012
| Gross:
$23.05M"
492,259.Slow West(2015),(2015),R,84 min,"Action, Adventure, Drama",6.9,"72        
        Metascore","A young Scottish man travels across America in pursuit of the woman he loves, attracting the attention of an outlaw who is willing to serve as a guide.","Votes:
45,861
| Gross:
$0.23M"
493,261.The Alamo(2004),(2004),PG-13,137 min,"Drama, History, War",6.0,"47        
        Metascore","Based on the 1836 standoff between a group of Texan and Tejano men, led by Davy Crockett and Jim Bowie, and Mexican dictator Santa Anna's forces at the Alamo in San Antonio Texas.","Votes:
21,181
| Gross:
$22.41M"
494,262.Lone Star(1996),(1996),R,135 min,"Drama, Mystery, Western",7.4,"78        
        Metascore","When the skeleton of his murdered predecessor is found, Sheriff Sam Deeds unearths many other long-buried secrets in his Texas border town.","Votes:
30,054
| Gross:
$13.27M"
495,263.Pat Garrett & Billy the Kid(1973),(1973),R,122 min,"Biography, Drama, Western",7.2,"53        
        Metascore",Pat Garrett is hired as a lawman on behalf of a group of wealthy New Mexico cattle barons to bring down his old friend Billy the Kid.,"Votes:
19,748
| Gross:
$0.95M"
496,265.The Life and Times of Judge Roy Bean(1972),(1972),PG,120 min,"Comedy, Drama, Romance",6.9,"57        
        Metascore","In Vinegaroon, Texas, former outlaw Roy Bean appoints himself the judge for the region and dispenses his brand of justice as he sees fit.","Votes:
8,549
| Gross:
$16.53M"
497,270.McCabe & Mrs. Miller(1971),(1971),R,120 min,"Drama, Western",7.6,"93        
        Metascore","A gambler and a prostitute become business partners in a remote Old West mining town, and their enterprise thrives until a large corporation arrives on the scene.","Votes:
25,317
| Gross:
$8.20M"
498,276.The Good the Bad the Weird(2008),(2008),R,130 min,"Action, Adventure, Comedy",7.2,"69        
        Metascore",The story of two outlaws and a bounty hunter in 1940s Manchuria and their rivalry to possess a treasure map while being pursued by the Japanese army and Chinese bandits.,"Votes:
36,024
| Gross:
$0.13M"
499,281.Red Hill(2010),(2010),R,95 min,"Thriller, Western",6.3,"62        
        Metascore",A young police officer must survive his first day's duty in a small country town.,"Votes:
8,793
| Gross:
$0.02M"
500,293.The Apple Dumpling Gang(1975),(1975),G,100 min,"Comedy, Family, Western",6.4,"59        
        Metascore",Three orphan children strike gold in 1878 California.,"Votes:
5,945
| Gross:
$36.85M"
501,296.All the Pretty Horses(2000),(2000),PG-13,116 min,"Drama, Romance, Western",5.8,"55        
        Metascore","Two Texas cowboys head to Mexico in search of work, but soon find themselves in trouble with the law after one of them falls in love with a wealthy rancher's daughter.","Votes:
15,080
| Gross:
$15.53M"
502,298.The Long Riders(1980),(1980),R,100 min,"Biography, Crime, Western",6.9,"64        
        Metascore","The origins, exploits and the ultimate fate of the Jesse James gang is told in a sympathetic portrayal of the bank robbers made up of brothers who begin their legendary bank raids because of revenge.","Votes:
11,645
| Gross:
$23.00M"
503,300.Support Your Local Sheriff!(1969),(1969),G,92 min,"Comedy, Western",7.5,"56        
        Metascore","In the old west, a man becomes a Sheriff just for the pay, figuring he can decamp if things get tough. In the end, he uses ingenuity instead.","Votes:
11,605"
