,title,year,advisory,movie_length,genre,rating,metascore,description,votes
107,475.Dodgeball: A True Underdog Story(2004),(2004),PG-13,92 min,"Comedy, Sport",6.7,"55        
        Metascore",A group of misfits enter a Las Vegas dodgeball tournament in order to save their cherished local gym from the onslaught of a corporate health fitness chain.,"Votes:
250,099
| Gross:
$114.33M"
108,476.Rush Hour 3(2007),(2007),PG-13,91 min,"Action, Comedy, Crime",6.2,"44        
        Metascore","After an attempted assassination on Ambassador Han, Lee and Carter head to Paris to protect a French woman with knowledge of the Triads' secret leaders.","Votes:
168,782
| Gross:
$140.13M"
109,478.Official Competition(2021),(2021),R,115 min,"Comedy, Drama",7.1,"79        
        Metascore",A wealthy businessman hires a famous filmmaker to help make a smash hit film.,"Votes:
7,919"
110,479.No Strings Attached(I) (2011),(I) (2011),R,108 min,"Comedy, Romance",6.2,"50        
        Metascore","A guy and girl try to keep their relationship strictly physical, but it's not long before they learn that they want something more.","Votes:
230,930
| Gross:
$70.66M"
111,480.Charlotte's Web(2006),(2006),G,97 min,"Adventure, Comedy, Family",6.3,"68        
        Metascore","Wilbur the pig is scared of the end of the season, because he knows that come that time, he will end up on the dinner table. He hatches a plan with Charlotte, a spider that lives in his pen, to ensure that this will never happen.","Votes:
42,690
| Gross:
$82.99M"
112,483.Can't Buy Me Love(1987),(1987),PG-13,94 min,"Comedy, Drama, Romance",6.7,"36        
        Metascore",An outcast secretly pays the most popular girl in school one thousand dollars to pretend to be his girlfriend for a month.,"Votes:
38,111
| Gross:
$31.62M"
113,484.Dirty Grandpa(2016),(2016),R,102 min,Comedy,5.9,"21        
        Metascore","Right before his wedding, an uptight guy is tricked into driving his grandfather, a lecherous former Army Lieutenant Colonel, to Florida for Spring Break.","Votes:
124,394
| Gross:
$35.59M"
114,487.Vice(I) (2018),(I) (2018),R,132 min,"Biography, Comedy, Drama",7.2,"61        
        Metascore","The story of Dick Cheney, an unassuming bureaucratic Washington insider, who quietly wielded immense power as Vice President to George W. Bush, reshaping the country and the globe in ways that are still felt today.","Votes:
147,190
| Gross:
$47.84M"
115,488.Jumanji: Welcome to the Jungle(2017),(2017),PG-13,119 min,"Action, Adventure, Comedy",6.9,"58        
        Metascore","Four teenagers are sucked into a magical video game, and the only way they can escape is to work together to finish the game.","Votes:
377,737
| Gross:
$404.52M"
116,489.Ghost World(2001),(2001),R,111 min,"Comedy, Drama",7.3,"88        
        Metascore","With only the plan of moving in together after high school, two unusually devious friends seek direction in life. As a mere gag, they respond to a man's newspaper ad for a date, only to find it will greatly complicate their lives.","Votes:
121,500
| Gross:
$6.22M"
117,490.The Graduate(1967),(1967),PG,106 min,"Comedy, Drama, Romance",8.0,"83        
        Metascore",A disillusioned college graduate finds himself torn between his older lover and her daughter.,"Votes:
273,201
| Gross:
$104.95M"
118,491.Father of the Bride(2022),(2022),PG-13,117 min,"Comedy, Drama, Romance",5.9,"65        
        Metascore","A father's coming to grips with his daughter's upcoming wedding through the prism of multiple relationships within a big, sprawling Cuban-American clan.","Votes:
9,309"
119,492.The Babysitter: Killer Queen(2020),(2020),TV-MA,101 min,"Comedy, Horror",5.8,"22        
        Metascore","Two years after Cole survived a satanic blood cult, he's living another nightmare: high school. And the demons from his past? Still making his life hell.","Votes:
40,240"
120,494.Bardo: False Chronicle of a Handful of Truths(2022),(2022),R,159 min,"Comedy, Drama",7.1,"51        
        Metascore","Follows a renowned Mexican journalist and documentary filmmaker who returns home and works through an existential crisis as he grapples with his identity, familial relationships, the folly of his memories.","Votes:
394"
121,497.Scott Pilgrim vs. the World(2010),(2010),PG-13,112 min,"Action, Comedy, Fantasy",7.5,"69        
        Metascore","In a magically realistic version of Toronto, a young man must defeat his new girlfriend's seven evil exes one by one in order to win her heart.","Votes:
424,735
| Gross:
$31.49M"
122,498.Friday(1995),(1995),R,91 min,"Comedy, Drama",7.2,"54        
        Metascore","It's Friday, and Craig and Smokey must come up with $200 they owe a local bully or there won't be a Saturday.","Votes:
114,159
| Gross:
$27.47M"
123,499.A Simple Favor(2018),(2018),R,117 min,"Comedy, Crime, Mystery",6.8,"67        
        Metascore","Stephanie is a single mother with a parenting vlog who befriends Emily, a secretive upper-class woman who has a child at the same elementary school. When Emily goes missing, Stephanie takes it upon herself to investigate.","Votes:
149,492
| Gross:
$53.55M"
124,451.The Girl Next Door(2007),(2007),R,91 min,"Crime, Drama, Horror",6.5,"29        
        Metascore",Follows the unspeakable torture and abuses committed on a teenage girl in the care of her aunt and the boys who witness and fail to report the crime.,"Votes:
26,694"
125,"452.Lock, Stock and Two Smoking Barrels(1998)",(1998),R,107 min,"Action, Comedy, Crime",8.2,"66        
        Metascore","Eddy persuades his three pals to pool money for a vital poker game against a powerful local mobster, Hatchet Harry. Eddy loses, after which Harry gives him a week to pay back 500,000 pounds.","Votes:
580,031
| Gross:
$3.90M"
126,453.The Blues Brothers(1980),(1980),R,133 min,"Action, Adventure, Comedy",7.9,"60        
        Metascore","Jake Blues rejoins with his brother Elwood after being released from prison, but the duo has just days to reunite their old R&B band and save the Catholic home where the two were raised, outrunning the police as they tear through Chicago.","Votes:
199,665
| Gross:
$57.23M"
127,458.Wanted(2008),(2008),R,110 min,"Action, Crime, Thriller",6.7,"64        
        Metascore","A frustrated office worker discovers that he is the son of a professional assassin, and that he shares his father's superhuman killing abilities.","Votes:
389,395
| Gross:
$134.51M"
128,460.The Town(2010),(2010),R,125 min,"Crime, Drama, Thriller",7.5,"74        
        Metascore","A proficient group of thieves rob a bank and hold Claire, the assistant manager, hostage. Things begin to get complicated when one of the crew members falls in love with Claire.","Votes:
390,091
| Gross:
$92.19M"
129,462.Birds of Prey(2020),(2020),R,109 min,"Action, Adventure, Comedy",6.0,"60        
        Metascore","After splitting with the Joker, Harley Quinn joins superheroines Black Canary, Huntress and Renee Montoya to save a young girl from an evil crime lord.","Votes:
237,001
| Gross:
$84.16M"
130,465.The Other Guys(2010),(2010),PG-13,107 min,"Action, Comedy, Crime",6.6,"64        
        Metascore","Two mismatched New York City detectives seize an opportunity to step up like the city's top cops, whom they idolize, only things don't quite go as planned.","Votes:
268,792
| Gross:
$119.22M"
131,466.The Voices(2014),(2014),R,103 min,"Comedy, Crime, Fantasy",6.3,"58        
        Metascore","A likable guy pursues his office crush with help from his evil talking pets, but things turn sinister when she stands him up for a date.","Votes:
58,370"
132,471.L.A. Confidential(1997),(1997),R,138 min,"Crime, Drama, Mystery",8.2,"90        
        Metascore","As corruption grows in 1950s Los Angeles, three policemen - one strait-laced, one brutal, and one sleazy - investigate a series of murders with their own brand of justice.","Votes:
581,039
| Gross:
$64.62M"
133,472.Con Air(1997),(1997),R,115 min,"Action, Crime, Thriller",6.9,"52        
        Metascore",Newly-paroled ex-con and former U.S. Ranger Cameron Poe finds himself trapped in a prisoner-transport plane when the passengers seize control.,"Votes:
299,797
| Gross:
$101.12M"
134,475.Lethal Weapon(1987),(1987),R,109 min,"Action, Crime, Thriller",7.6,"68        
        Metascore",Two newly paired cops who are complete opposites must put aside their differences in order to catch a gang of drug smugglers.,"Votes:
258,827
| Gross:
$65.21M"
135,479.The Lincoln Lawyer(2011),(2011),R,118 min,"Crime, Drama, Mystery",7.3,"63        
        Metascore",A lawyer defending a wealthy man begins to believe his client is guilty of more than just one crime.,"Votes:
238,983
| Gross:
$58.01M"
136,482.Wild Things(I) (1998),(I) (1998),R,108 min,"Crime, Drama, Mystery",6.6,"52        
        Metascore",A police detective uncovers a conspiracy behind a case involving a high-school guidance counselor when accusations of rape are made against him by two female students.,"Votes:
121,471
| Gross:
$29.75M"
137,483.Hitman's Wife's Bodyguard(2021),(2021),R,100 min,"Action, Comedy, Crime",6.1,"32        
        Metascore","The bodyguard, Michael Bryce, continues his friendship with assassin, Darius Kincaid, as they try to save Darius' wife Sonia.","Votes:
91,727"
138,485.War Dogs(2016),(2016),R,114 min,"Biography, Comedy, Crime",7.1,"57        
        Metascore","Loosely based on the true story of two young men, David Packouz and Efraim Diveroli, who won a three hundred million dollar contract from the Pentagon to arm America's allies in Afghanistan.","Votes:
218,996
| Gross:
$43.03M"
139,486.Taken(I) (2008),(I) (2008),PG-13,90 min,"Action, Crime, Thriller",7.8,"51        
        Metascore","A retired CIA agent travels across Europe and relies on his old skills to save his estranged daughter, who has been kidnapped while on a trip to Paris.","Votes:
601,681
| Gross:
$145.00M"
140,488.Green Room(2015),(2015),R,95 min,"Crime, Drama, Horror",7.0,"79        
        Metascore",A punk rock band is forced to fight for survival after witnessing a murder at a neo-Nazi skinhead bar.,"Votes:
124,118
| Gross:
$3.22M"
141,489.To Kill a Mockingbird(1962),(1962),Approved,129 min,"Crime, Drama",8.3,"88        
        Metascore","Atticus Finch, a widowed lawyer in Depression-era Alabama, defends a black man against an undeserved rape charge, and his children against prejudice.","Votes:
316,015"
142,491.Perfume: The Story of a Murderer(2006),(2006),R,147 min,"Crime, Drama, Fantasy",7.5,"56        
        Metascore","Jean-Baptiste Grenouille, born with a superior olfactory sense, creates the world's finest perfume. His work, however, takes a dark turn as he searches for the ultimate scent.","Votes:
251,000
| Gross:
$2.22M"
143,492.Hustlers(2019),(2019),R,110 min,"Comedy, Crime, Drama",6.3,"79        
        Metascore","Inspired by the viral New York Magazine article, Hustlers follows a crew of savvy former strip club employees who band together to turn the tables on their Wall Street clients.","Votes:
100,225
| Gross:
$104.96M"
144,496.Natural Born Killers(1994),(1994),R,119 min,"Action, Crime, Drama",7.2,"74        
        Metascore",Two victims of traumatized childhoods become lovers and psychopathic serial murderers irresponsibly glorified by the mass media.,"Votes:
235,483
| Gross:
$50.28M"
145,497.The Sting(1973),(1973),PG,129 min,"Comedy, Crime, Drama",8.3,"83        
        Metascore",Two grifters team up to pull off the ultimate con.,"Votes:
261,737
| Gross:
$159.60M"
146,498.Mystic River(2003),(2003),R,138 min,"Crime, Drama, Mystery",7.9,"84        
        Metascore",The lives of three men who were childhood friends are shattered when one of them has a family tragedy.,"Votes:
455,668
| Gross:
$90.14M"
147,455.Django Unchained(2012),(2012),R,165 min,"Drama, Western",8.4,"81        
        Metascore","With the help of a German bounty-hunter, a freed slave sets out to rescue his wife from a brutal plantation-owner in Mississippi.","Votes:
1,535,293
| Gross:
$162.81M"
148,456.Purple Hearts(2022),(2022),TV-14,122 min,"Drama, Music, Romance",6.7,"30        
        Metascore","In spite of their many differences, Cassie, a struggling singer-songwriter, and Luke, a troubled Marine, agree to marry solely for military benefits. But when tragedy strikes, the line between real and pretend begins to blur.","Votes:
34,766"
149,457.Nightmare Alley(2021),(2021),R,150 min,"Crime, Drama, Thriller",7.0,"70        
        Metascore",A grifter working his way up from low-ranking carnival worker to lauded psychic medium matches wits with a psychiatrist bent on exposing him.,"Votes:
139,650"
150,458.Lightyear(2022),(2022),PG,100 min,"Animation, Action, Adventure",6.0,"60        
        Metascore","While spending years attempting to return home, marooned Space Ranger Buzz Lightyear encounters an army of ruthless robots commanded by Zurg who are attempting to steal his fuel source.","Votes:
97,824"
151,459.Heat(1995),(1995),R,170 min,"Action, Crime, Drama",8.3,"76        
        Metascore",A group of high-end professional thieves start to feel the heat from the LAPD when they unknowingly leave a clue at their latest heist.,"Votes:
650,792
| Gross:
$67.44M"
152,461.Requiem for a Dream(2000),(2000),R,102 min,Drama,8.3,"68        
        Metascore",The drug-induced utopias of four Coney Island people are shattered when their addictions run deep.,"Votes:
836,572
| Gross:
$3.64M"
153,463.The Sixth Sense(1999),(1999),PG-13,107 min,"Drama, Mystery, Thriller",8.2,"64        
        Metascore","A frightened, withdrawn Philadelphia boy who communicates with spirits seeks the help of a disheartened child psychologist.","Votes:
986,058
| Gross:
$293.51M"
154,470.The Greatest Showman(2017),(2017),PG,105 min,"Biography, Drama, Musical",7.5,"48        
        Metascore",Celebrates the birth of show business and tells of a visionary who rose from nothing to create a spectacle that became a worldwide sensation.,"Votes:
280,167
| Gross:
$174.34M"
155,472.Good Will Hunting(1997),(1997),R,126 min,"Drama, Romance",8.3,"70        
        Metascore","Will Hunting, a janitor at M.I.T., has a gift for mathematics, but needs help from a psychologist to find direction in his life.","Votes:
958,803
| Gross:
$138.43M"
156,475.Deep Water(2022),(2022),R,115 min,"Drama, Mystery, Thriller",5.4,"53        
        Metascore",A well-to-do husband who allows his wife to have affairs in order to avoid a divorce becomes a prime suspect in the disappearance of her lovers.,"Votes:
44,808"
157,476.Stand by Me(1986),(1986),R,89 min,"Adventure, Drama",8.1,"75        
        Metascore","After the death of one of his friends, a writer recounts a childhood journey with his friends to find the body of a missing boy.","Votes:
402,174
| Gross:
$52.29M"
158,478.The Godfather Part II(1974),(1974),R,202 min,"Crime, Drama",9.0,"90        
        Metascore","The early life and career of Vito Corleone in 1920s New York City is portrayed, while his son, Michael, expands and tightens his grip on the family crime syndicate.","Votes:
1,259,413
| Gross:
$57.30M"
159,480.28 Days Later...(2002),(2002),R,113 min,"Drama, Horror, Sci-Fi",7.5,"73        
        Metascore","Four weeks after a mysterious, incurable virus spreads throughout the UK, a handful of survivors try to find sanctuary.","Votes:
413,251
| Gross:
$45.06M"
160,487.The Green Mile(1999),(1999),R,189 min,"Crime, Drama, Fantasy",8.6,"61        
        Metascore","The lives of guards on Death Row are affected by one of their charges: a black man accused of child murder and rape, yet who has a mysterious gift.","Votes:
1,288,069
| Gross:
$136.80M"
161,492.Logan(2017),(2017),R,137 min,"Action, Drama, Sci-Fi",8.1,"77        
        Metascore","In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.","Votes:
754,958
| Gross:
$226.28M"
162,493.Twilight(I) (2008),(I) (2008),PG-13,122 min,"Drama, Fantasy, Romance",5.3,"56        
        Metascore","When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire.","Votes:
460,810
| Gross:
$191.47M"
163,495.Hustle(2022),(2022),R,117 min,"Comedy, Drama, Sport",7.3,"68        
        Metascore",A basketball scout discovers a phenomenal street ball player while in Spain and sees the prospect as his opportunity to get back into the NBA.,"Votes:
113,760"
164,498.CODA(2021),(2021),PG-13,111 min,"Comedy, Drama, Music",8.0,"74        
        Metascore","As a CODA (Child of Deaf Adults) Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her passion at Berklee College of Music and her fear of abandoning her parents.","Votes:
127,968"
165,500.Let the Right One In(2008),(2008),R,114 min,"Drama, Fantasy, Horror",7.9,"82        
        Metascore","Oskar, an overlooked and bullied boy, finds love and revenge through Eli, a beautiful but peculiar girl.","Votes:
217,272
| Gross:
$2.12M"
166,454.Percy Jackson: Sea of Monsters(2013),(2013),PG,106 min,"Adventure, Family, Fantasy",5.7,"39        
        Metascore","In order to restore their dying safe haven, the son of Poseidon and his friends embark on a quest to the Sea of Monsters, to find the mythical Golden Fleece, all the while trying to stop an ancient evil from rising.","Votes:
118,741
| Gross:
$68.56M"
167,457.Journey to the Center of the Earth(2008),(2008),PG,93 min,"Action, Adventure, Family",5.8,"57        
        Metascore","On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.","Votes:
123,404
| Gross:
$101.70M"
168,458.Trolls(2016),(2016),PG,92 min,"Animation, Adventure, Comedy",6.4,"55        
        Metascore","After the Bergens invade Troll Village, Poppy, the happiest Troll ever born, and the curmudgeonly Branch set off on a journey to rescue her friends.","Votes:
82,143
| Gross:
$153.71M"
169,460.Space Jam: A New Legacy(2021),(2021),PG,115 min,"Animation, Adventure, Comedy",4.5,"36        
        Metascore","A rogue artificial intelligence kidnaps the son of famed basketball player LeBron James, who then has to work with Bugs Bunny to win a basketball game.","Votes:
71,507"
170,462.The Princess Diaries 2: Royal Engagement(2004),(2004),G,113 min,"Comedy, Family, Romance",5.8,"43        
        Metascore","Now settled in Genovia, Princess Mia faces a new revelation: she is being primed for an arranged marriage to an English suitor.","Votes:
81,801
| Gross:
$95.17M"
171,464.The Peanuts Movie(2015),(2015),G,88 min,"Animation, Adventure, Comedy",7.0,"67        
        Metascore","Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their archnemesis, while his best pal Charlie Brown begins his own epic quest back home to win the love of his life.","Votes:
46,386
| Gross:
$130.18M"
172,467.Kung Fu Panda 3(2016),(2016),PG,95 min,"Animation, Action, Adventure",7.1,"66        
        Metascore","Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to home.","Votes:
159,026
| Gross:
$143.53M"
173,468.Happy Feet(2006),(2006),PG,108 min,"Animation, Adventure, Comedy",6.4,"77        
        Metascore","Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!","Votes:
186,469
| Gross:
$198.00M"
174,469.Speed Racer(2008),(2008),PG,135 min,"Action, Adventure, Comedy",6.0,"37        
        Metascore",Young driver Speed Racer aspires to be champion of the racing world with the help of his family and his high-tech Mach 5 automobile.,"Votes:
74,179
| Gross:
$43.95M"
175,470.Angry Birds(2016),(2016),PG,97 min,"Animation, Action, Adventure",6.3,"43        
        Metascore","When an island populated by happy, flightless birds is visited by mysterious green piggies, it's up to three unlikely outcasts - Red, Chuck and Bomb - to figure out what the pigs are up to.","Votes:
93,218
| Gross:
$107.51M"
176,471.Night at the Museum: Battle of the Smithsonian(2009),(2009),PG,105 min,"Adventure, Comedy, Family",6.0,"42        
        Metascore","Security guard Larry Daley infiltrates the Smithsonian Institution in order to rescue Jedediah and Octavius, who have been shipped to the museum by mistake.","Votes:
196,880
| Gross:
$177.24M"
177,473.Flight of the Navigator(1986),(1986),PG,90 min,"Adventure, Comedy, Family",6.9,"64        
        Metascore","In 1978, a boy travels eight years into the future and has an adventure with an intelligent, wisecracking alien ship.","Votes:
48,657
| Gross:
$18.56M"
178,476.Mirror Mirror(I) (2012),(I) (2012),PG,106 min,"Adventure, Comedy, Drama",5.6,"46        
        Metascore",An evil queen steals control of a kingdom and an exiled princess enlists the help of seven resourceful rebels to win back her birthright.,"Votes:
88,110
| Gross:
$64.94M"
179,477.Kiki's Delivery Service(1989),(1989),G,103 min,"Animation, Adventure, Family",7.8,"83        
        Metascore","A young witch, on her mandatory year of independent life, finds fitting into a new community difficult while she supports herself by running an air courier service.","Votes:
144,540"
180,478.Sleeping Beauty(1959),(1959),G,75 min,"Animation, Adventure, Family",7.2,"85        
        Metascore","After being snubbed by the royal family, a malevolent fairy places a curse on a princess which only a prince can break, along with the help of three good fairies.","Votes:
149,302
| Gross:
$51.60M"
181,479.The Secret Garden(1993),(1993),G,101 min,"Drama, Family, Fantasy",7.3,"74        
        Metascore","A young, recently-orphaned girl is sent to England after living in India all of her life. Once there, she begins to explore her new, seemingly-isolated surroundings, and its secrets.","Votes:
41,795
| Gross:
$31.18M"
182,480.Despicable Me 3(2017),(2017),PG,89 min,"Animation, Adventure, Comedy",6.2,"49        
        Metascore","Gru meets his long-lost, charming, cheerful, and more successful twin brother Dru, who wants to team up with him for one last criminal heist.","Votes:
135,747
| Gross:
$264.62M"
183,481.Alice in Wonderland(1951),(1951),G,75 min,"Animation, Adventure, Comedy",7.4,"68        
        Metascore",Alice stumbles into the world of Wonderland. Will she get home? Not if the Queen of Hearts has her way.,"Votes:
142,263
| Gross:
$1.07M"
184,482.The Adventures of Tintin(2011),(2011),PG,107 min,"Animation, Action, Adventure",7.3,"68        
        Metascore",Intrepid reporter Tintin and Captain Haddock set off on a treasure hunt for a sunken ship commanded by Haddock's ancestor.,"Votes:
231,426
| Gross:
$77.59M"
185,483.The AristoCats(1970),(1970),G,78 min,"Animation, Adventure, Comedy",7.1,"66        
        Metascore","With the help of a smooth talking tomcat, a family of Parisian felines set to inherit a fortune from their owner try to make it back home after a jealous butler kidnaps them and leaves them in the country.","Votes:
104,624
| Gross:
$37.68M"
186,484.Klaus(2019),(2019),PG,96 min,"Animation, Adventure, Comedy",8.1,"65        
        Metascore","A simple act of kindness always sparks another, even in a frozen, faraway place. When Smeerensburg's new postman, Jesper, befriends toymaker Klaus, their gifts melt an age-old feud and deliver a sleigh full of holiday traditions.","Votes:
147,769"
187,486.Dumbo(2019),(2019),PG,112 min,"Adventure, Family, Fantasy",6.3,"51        
        Metascore","A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends discover dark secrets beneath its shiny veneer.","Votes:
76,117
| Gross:
$114.77M"
188,487.Night at the Museum: Secret of the Tomb(2014),(2014),PG,98 min,"Adventure, Comedy, Family",6.2,"47        
        Metascore","Larry spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.","Votes:
122,803
| Gross:
$113.75M"
189,489.Ferdinand(2017),(2017),PG,108 min,"Animation, Adventure, Comedy",6.7,"58        
        Metascore","After Ferdinand, a bull with a big heart, is mistaken for a dangerous beast, he is captured and torn from his home. Determined to return to his family, he rallies a misfit team on the ultimate adventure.","Votes:
57,653
| Gross:
$84.41M"
190,491.Bolt(2008),(2008),PG,96 min,"Animation, Adventure, Comedy",6.8,"67        
        Metascore",The canine star of a fictional sci-fi/action show that believes his powers are real embarks on a cross country trek to save his co-star from a threat he believes is just as real.,"Votes:
211,223
| Gross:
$114.05M"
191,492.Kung Fu Panda 2(2011),(2011),PG,90 min,"Animation, Action, Adventure",7.2,"67        
        Metascore","Po and his friends fight to stop a peacock villain from conquering China with a deadly new weapon, but first the Dragon Warrior must come to terms with his past.","Votes:
284,571
| Gross:
$165.25M"
192,493.Cinderella(1950),(1950),G,74 min,"Animation, Family, Fantasy",7.3,"85        
        Metascore","When Cinderella's cruel stepmother prevents her from attending the Royal Ball, she gets some unexpected help from the lovable mice Gus and Jaq and from her Fairy Godmother.","Votes:
160,727
| Gross:
$85.00M"
193,497.Peter Pan(1953),(1953),G,77 min,"Animation, Adventure, Family",7.3,"76        
        Metascore","Wendy and her brothers are whisked away to the magical world of Neverland with the hero of their stories, Peter Pan.","Votes:
140,372
| Gross:
$87.40M"
194,498.Spy Kids 2: Island of Lost Dreams(2002),(2002),PG,100 min,"Action, Adventure, Comedy",5.2,"66        
        Metascore","The Cortez siblings set out for a mysterious island, where they encounter a genetic scientist and a set of rival spy kids.","Votes:
68,102
| Gross:
$85.85M"
195,499.101 Dalmatians(1996),(1996),G,103 min,"Adventure, Comedy, Crime",5.7,"49        
        Metascore",An evil high-fashion designer plots to steal dalmatian puppies in order to make an extravagant fur coat but creates an extravagant mess instead.,"Votes:
111,639
| Gross:
$136.19M"
196,451.Toy Story 4(2019),(2019),G,100 min,"Animation, Adventure, Comedy",7.7,"84        
        Metascore","When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.","Votes:
248,711
| Gross:
$434.04M"
197,453.Rumble(2021),(2021),PG,95 min,"Animation, Comedy, Family",5.9,"48        
        Metascore","In a world where monster wrestling is a global sport and monsters are superstar athletes, teenage Winnie seeks to follow in her father's footsteps by coaching a loveable underdog monster into a champion.","Votes:
6,507"
198,454.13 Going on 30(2004),(2004),PG-13,98 min,"Comedy, Fantasy, Romance",6.2,"57        
        Metascore","A girl makes a wish on her thirteenth birthday, and wakes up the next day as a thirty-year-old woman.","Votes:
192,342
| Gross:
$57.23M"
199,455.Kong: Skull Island(2017),(2017),PG-13,118 min,"Action, Adventure, Fantasy",6.6,"62        
        Metascore","After the Vietnam war, a team of scientists explores an uncharted island in the Pacific, venturing into the domain of the mighty Kong, and must fight to escape a primal Eden.","Votes:
318,488
| Gross:
$168.05M"
200,456.Pixels(2015),(2015),PG-13,105 min,"Action, Comedy, Fantasy",5.6,"27        
        Metascore","When aliens misinterpret video feeds of classic arcade games as a declaration of war, they attack the Earth in the form of the video games.","Votes:
145,109
| Gross:
$78.75M"
201,457.Mulan(2020),(2020),PG-13,115 min,"Action, Adventure, Drama",5.7,"66        
        Metascore",A young Chinese maiden disguises herself as a male warrior in order to save her father.,"Votes:
147,822"
202,458.Queen of the Damned(2002),(2002),R,101 min,"Drama, Fantasy, Horror",5.2,"30        
        Metascore","In this loose sequel to Interview with the Vampire: The Vampire Chronicles (1994), the vampire Lestat becomes a rock star whose music wakes up the equally beautiful and monstrous queen of all vampires.","Votes:
56,537
| Gross:
$30.34M"
203,461.Thir13en Ghosts(2001),(2001),R,91 min,"Fantasy, Horror",5.6,"30        
        Metascore","When Cyrus Kriticos, a very rich collector of unique things, dies, he leaves his house, fortune, and his prized collection of ghosts.","Votes:
87,953
| Gross:
$41.87M"
204,462.The Secret Life of Walter Mitty(2013),(2013),PG,114 min,"Adventure, Comedy, Drama",7.3,"54        
        Metascore","When both he and a colleague are about to lose their job, Walter takes action by embarking on an adventure more extraordinary than anything he ever imagined.","Votes:
317,324
| Gross:
$58.24M"
205,464.Pirates of the Caribbean: On Stranger Tides(2011),(2011),PG-13,136 min,"Action, Adventure, Fantasy",6.6,"45        
        Metascore","Jack Sparrow and Barbossa embark on a quest to find the elusive fountain of youth, only to discover that Blackbeard and his daughter are after it too.","Votes:
526,699
| Gross:
$241.06M"
206,466.The Book of Life(2014),(2014),PG,95 min,"Animation, Adventure, Comedy",7.2,"67        
        Metascore","Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart, embarks on an adventure that spans three fantastic worlds where he must face his greatest fears.","Votes:
71,723
| Gross:
$50.15M"
207,468.Krull(1983),(1983),PG,121 min,"Action, Adventure, Fantasy",6.1,"45        
        Metascore",A prince and a fellowship of companions set out to rescue his bride from a fortress of alien invaders who have arrived on their home planet.,"Votes:
33,822
| Gross:
$16.52M"
208,471.Underworld(2003),(2003),R,121 min,"Action, Fantasy, Thriller",7.0,"42        
        Metascore","Selene, a vampire warrior, is entrenched in a conflict between vampires and werewolves, while falling in love with Michael, a human who is sought by werewolves for unknown reasons.","Votes:
270,531
| Gross:
$51.97M"
209,472.Nanny McPhee(2005),(2005),PG,97 min,"Comedy, Family, Fantasy",6.6,"59        
        Metascore",A governess uses magic to rein in the behavior of seven ne'er-do-well children in her charge.,"Votes:
77,400
| Gross:
$47.14M"
210,473.In the Mouth of Madness(1994),(1994),R,95 min,"Drama, Fantasy, Horror",7.1,"53        
        Metascore",An insurance investigator begins discovering that the impact a horror writer's books have on his fans is more than inspirational.,"Votes:
70,349
| Gross:
$8.95M"
211,474.Thor: The Dark World(2013),(2013),PG-13,112 min,"Action, Adventure, Fantasy",6.8,"54        
        Metascore","When the Dark Elves attempt to plunge the universe into darkness, Thor must embark on a perilous and personal journey that will reunite him with doctor Jane Foster.","Votes:
679,610
| Gross:
$206.36M"
212,478.Ernest Scared Stupid(1991),(1991),PG,91 min,"Comedy, Family, Fantasy",5.7,"38        
        Metascore","Ernest accidentally unleashes an ugly troll that plots to transform children into wooden dolls in the town of Briarville, Missouri.","Votes:
11,819
| Gross:
$14.14M"
213,479.Warcraft(2016),(2016),PG-13,123 min,"Action, Adventure, Fantasy",6.7,"32        
        Metascore","As an Orc horde invades the planet Azeroth using a magic portal, a few human heroes and dissenting Orcs must attempt to stop the true evil behind this war.","Votes:
264,011
| Gross:
$47.37M"
214,480.Cinderella(I) (2021),(I) (2021),PG,113 min,"Comedy, Family, Fantasy",4.3,"41        
        Metascore","A modern movie musical with a bold take on the classic fairy tale. Our ambitious heroine has big dreams and with the help of her fab Godmother, she perseveres to make them come true.","Votes:
42,026"
215,481.Chaos Walking(2021),(2021),PG-13,109 min,"Action, Adventure, Fantasy",5.7,"38        
        Metascore",Two unlikely companions embark on a perilous adventure through the badlands of an unexplored planet as they try to escape a dangerous and disorienting reality where all thoughts are seen and heard by everyone.,"Votes:
48,304
| Gross:
$13.29M"
