,title,year,advisory,movie_length,genre,rating,metascore,description,votes
108,366.Lost in Translation(2003),(2003),R,102 min,"Comedy, Drama",7.7,"89        
        Metascore",A faded movie star and a neglected young woman form an unlikely bond after crossing paths in Tokyo.,"Votes:
453,273
| Gross:
$44.59M"
109,369.Pixie(2020),(2020),R,93 min,"Comedy, Crime, Thriller",5.9,"45        
        Metascore","To avenge her mother's death, Pixie masterminds a heist but must flee across Ireland from gangsters, take on the patriarchy, and choose her own destiny.","Votes:
3,993"
110,370.Dead Poets Society(1989),(1989),PG,128 min,"Comedy, Drama",8.1,"79        
        Metascore",Maverick teacher John Keating uses poetry to embolden his boarding school students to new heights of self-expression.,"Votes:
486,627
| Gross:
$95.86M"
111,372.Jojo Rabbit(2019),(2019),PG-13,108 min,"Comedy, Drama, War",7.9,"58        
        Metascore",A young German boy in the Hitler Youth whose hero and imaginary friend is the country's dictator is shocked to discover that his mother is hiding a Jewish girl in their home.,"Votes:
384,066
| Gross:
$0.35M"
112,373.Clerks(1994),(1994),R,92 min,Comedy,7.7,"70        
        Metascore","A day in the lives of two convenience clerks named Dante and Randal as they annoy customers, discuss movies, and play hockey on the store roof.","Votes:
223,032
| Gross:
$3.15M"
113,374.Life Is Beautiful(1997),(1997),PG-13,116 min,"Comedy, Drama, Romance",8.6,"59        
        Metascore","When an open-minded Jewish waiter and his son become victims of the Holocaust, he uses a perfect mixture of will, humor, and imagination to protect his son from the dangers around their camp.","Votes:
689,715
| Gross:
$57.60M"
114,375.Mary Poppins(1964),(1964),G,139 min,"Comedy, Family, Fantasy",7.8,"88        
        Metascore","In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father.","Votes:
172,707
| Gross:
$102.27M"
115,376.Ratatouille(2007),(2007),G,111 min,"Animation, Adventure, Comedy",8.1,"96        
        Metascore",A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant.,"Votes:
728,869
| Gross:
$206.45M"
116,377.This Is the End(2013),(2013),R,107 min,"Comedy, Fantasy",6.6,"67        
        Metascore","Six Los Angeles celebrities are stuck in James Franco's house after a series of devastating events just destroyed the city. Inside, the group not only have to face the apocalypse, but themselves.","Votes:
412,434
| Gross:
$101.47M"
117,380.Frozen(I) (2013),(I) (2013),PG,102 min,"Animation, Adventure, Comedy",7.4,"75        
        Metascore","When the newly crowned Queen Elsa accidentally uses her power to turn things into ice to curse her home in infinite winter, her sister Anna teams up with a mountain man, his playful reindeer, and a snowman to change the weather condition.","Votes:
621,799
| Gross:
$400.74M"
118,382.Scream 4(2011),(2011),R,111 min,"Comedy, Horror, Mystery",6.2,"52        
        Metascore","Ten years have passed, and Sidney Prescott, who has put herself back together thanks in part to her writing, is visited by the Ghostface Killer.","Votes:
149,778
| Gross:
$38.18M"
119,383.Meet Cute(2022),(2022),TV-MA,89 min,"Comedy, Drama, Fantasy",5.5,"50        
        Metascore","What would you do if you could travel to your loved ones' past, heal their traumas, fix their problems, and change them into the perfect partner?","Votes:
2,577"
120,386.Clue(1985),(1985),PG,94 min,"Comedy, Crime, Mystery",7.2,"39        
        Metascore","Six guests are anonymously invited to a strange mansion for dinner, but after their host is killed, they must cooperate with the staff to identify the murderer as the bodies pile up.","Votes:
97,161
| Gross:
$14.64M"
121,387.Moana(I) (2016),(I) (2016),PG,107 min,"Animation, Adventure, Comedy",7.6,"81        
        Metascore","In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches Moana's island, she answers the Ocean's call to seek out the Demigod to set things right.","Votes:
333,164
| Gross:
$248.76M"
122,391.Baywatch(2017),(2017),R,116 min,"Action, Comedy, Crime",5.5,"37        
        Metascore","Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit, as they uncover a criminal plot that threatens the future of the bay.","Votes:
186,513
| Gross:
$58.06M"
123,395.Some Like It Hot(1959),(1959),Passed,121 min,"Comedy, Music, Romance",8.2,"98        
        Metascore","After two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.","Votes:
266,798
| Gross:
$25.00M"
124,396.Kingsman: The Secret Service(2014),(2014),R,129 min,"Action, Adventure, Comedy",7.7,"60        
        Metascore","A spy organisation recruits a promising street kid into the agency's training program, while a global threat emerges from a twisted tech genius.","Votes:
664,146
| Gross:
$128.26M"
125,355.The Girl with the Dragon Tattoo(2011),(2011),R,158 min,"Crime, Drama, Mystery",7.8,"71        
        Metascore",Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for 40 years by young computer hacker Lisbeth Salander.,"Votes:
462,374
| Gross:
$102.52M"
126,356.Zootopia(2016),(2016),PG,108 min,"Animation, Adventure, Comedy",8.0,"78        
        Metascore","In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.","Votes:
494,987
| Gross:
$341.27M"
127,358.The Unforgivable(2021),(2021),R,112 min,"Crime, Drama",7.1,"41        
        Metascore",A woman is released from prison after serving a sentence for a violent crime and re-enters a society that refuses to forgive her past.,"Votes:
108,462"
128,359.Uncut Gems(2019),(2019),R,135 min,"Crime, Drama, Thriller",7.4,"91        
        Metascore","With his debts mounting and angry collectors closing in, a fast-talking New York City jeweler risks everything in hope of staying afloat and alive.","Votes:
279,133"
129,360.The Hitman's Bodyguard(2017),(2017),R,118 min,"Action, Comedy, Crime",6.9,"47        
        Metascore","One of the world's top bodyguards gets a new client, a world class hitman who must testify at the International Criminal Court. They must put their differences aside and work together to make it to the trial alive and on time.","Votes:
230,868
| Gross:
$75.47M"
130,364.Gangs of New York(2002),(2002),R,167 min,"Crime, Drama",7.5,"72        
        Metascore","In 1862, Amsterdam Vallon returns to the Five Points area of New York City seeking revenge against Bill the Butcher, his father's killer.","Votes:
441,111
| Gross:
$77.81M"
131,368.Rush Hour 3(2007),(2007),PG-13,91 min,"Action, Comedy, Crime",6.2,"44        
        Metascore","After an attempted assassination on Ambassador Han, Lee and Carter head to Paris to protect a French woman with knowledge of the Triads' secret leaders.","Votes:
168,782
| Gross:
$140.13M"
132,370.The Texas Chainsaw Massacre(2003),(2003),R,98 min,"Crime, Horror",6.2,"38        
        Metascore","After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a deformed chainsaw-wielding loon and his family of equally psychopathic killers.","Votes:
143,365
| Gross:
$80.57M"
133,371.The Warriors(1979),(1979),R,93 min,"Action, Crime, Thriller",7.5,"65        
        Metascore",A street gang known as The Warriors must fight their way from the Bronx to their home turf on Coney Island when they are falsely accused of assassinating a respected gang leader.,"Votes:
103,113
| Gross:
$22.49M"
134,375.The Dry(2020),(2020),R,117 min,"Crime, Drama, Mystery",6.8,"69        
        Metascore",Aaron Falk returns to his drought-stricken hometown to attend a tragic funeral. But his return opens a decades-old wound - the unsolved death of a teenage girl.,"Votes:
26,600"
135,376.The Fast and the Furious(2001),(2001),PG-13,106 min,"Action, Adventure, Crime",6.8,"58        
        Metascore",Los Angeles police officer Brian O'Conner must decide where his loyalty really lies when he becomes enamored with the street racing world he has been sent undercover to destroy.,"Votes:
384,926
| Gross:
$144.53M"
136,377.John Wick: Chapter 2(2017),(2017),R,122 min,"Action, Crime, Thriller",7.4,"75        
        Metascore","After returning to the criminal underworld to repay a debt, John Wick discovers that a large bounty has been put on his life.","Votes:
427,992
| Gross:
$92.03M"
137,379.A Simple Favor(2018),(2018),R,117 min,"Comedy, Crime, Mystery",6.8,"67        
        Metascore","Stephanie is a single mother with a parenting vlog who befriends Emily, a secretive upper-class woman who has a child at the same elementary school. When Emily goes missing, Stephanie takes it upon herself to investigate.","Votes:
149,492
| Gross:
$53.55M"
138,381.The Net(I) (1995),(I) (1995),PG-13,114 min,"Action, Crime, Drama",5.9,"51        
        Metascore","A computer programmer stumbles upon a conspiracy, putting her life and the lives of those around her in great danger.","Votes:
67,857
| Gross:
$50.73M"
139,382.Rush Hour 2(2001),(2001),PG-13,90 min,"Action, Comedy, Crime",6.6,"48        
        Metascore","Carter and Lee head to Hong Kong for a vacation, but become embroiled in a counterfeit money scam.","Votes:
220,069
| Gross:
$226.16M"
140,388.RED(2010),(2010),PG-13,111 min,"Action, Comedy, Crime",7.0,"60        
        Metascore","When his peaceful life is threatened by a high-tech assassin, former black-ops agent Frank Moses reassembles his old team in a last-ditch effort to survive and uncover his assailants.","Votes:
309,211
| Gross:
$90.38M"
141,392.Ocean's Eight(2018),(2018),PG-13,110 min,"Action, Comedy, Crime",6.3,"61        
        Metascore",Debbie Ocean gathers an all-female crew to attempt an impossible heist at New York City's yearly Met Gala.,"Votes:
218,619
| Gross:
$140.22M"
142,394.The Godfather Part III(1990),(1990),R,162 min,"Crime, Drama",7.6,"60        
        Metascore","Follows Michael Corleone, now in his 60s, as he seeks to free his family from crime and find a suitable successor to his empire.","Votes:
395,861
| Gross:
$66.67M"
143,395.Thoroughbreds(2017),(2017),R,92 min,"Comedy, Crime, Drama",6.6,"75        
        Metascore","Two upper-class teenage girls in suburban Connecticut rekindle their unlikely friendship after years of growing apart. Together, they hatch a plan to solve both of their problems-no matter what the cost.","Votes:
42,861
| Gross:
$2.83M"
144,396.I Saw the Devil(2010),(2010),Not Rated,144 min,"Action, Crime, Drama",7.8,"67        
        Metascore",A secret agent exacts revenge on a serial killer through a series of captures and releases.,"Votes:
130,425
| Gross:
$0.13M"
145,397.The House That Jack Built(2018),(2018),R,152 min,"Crime, Drama, Horror",6.8,"42        
        Metascore","The story follows Jack, a highly intelligent serial killer, over the course of twelve years, and depicts the murders that really develop his inner madman.","Votes:
76,628
| Gross:
$0.09M"
146,399.Monster(2003),(2003),R,109 min,"Biography, Crime, Drama",7.3,"74        
        Metascore","Based on the life of Aileen Wuornos, a Daytona Beach prostitute who became a serial killer.","Votes:
152,168
| Gross:
$34.47M"
147,"400.O Brother, Where Art Thou?(2000)",(2000),PG-13,107 min,"Adventure, Comedy, Crime",7.7,"69        
        Metascore","In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them.","Votes:
311,529
| Gross:
$45.51M"
148,354.Call Me by Your Name(2017),(2017),R,132 min,"Drama, Romance",7.8,"93        
        Metascore","In 1980s Italy, romance blossoms between a seventeen-year-old student and the older man hired as his father's research assistant.","Votes:
269,700
| Gross:
$18.10M"
149,355.Léon: The Professional(1994),(1994),R,110 min,"Action, Crime, Drama",8.5,"64        
        Metascore","12-year-old Mathilda is reluctantly taken in by Léon, a professional assassin, after her family is murdered. An unusual relationship forms as she becomes his protégée and learns the assassin's trade.","Votes:
1,150,911
| Gross:
$19.50M"
150,356.The Blue Lagoon(1980),(1980),R,104 min,"Adventure, Drama, Romance",5.8,"31        
        Metascore","In the Victorian period, two children are shipwrecked on a tropical island in the South Pacific. With no adults to guide them, the two make a simple life together, unaware that sexual maturity will eventually intervene.","Votes:
70,776
| Gross:
$58.85M"
151,362.Ford v Ferrari(2019),(2019),PG-13,152 min,"Action, Biography, Drama",8.1,"81        
        Metascore",American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.,"Votes:
386,953
| Gross:
$117.62M"
152,364.Brothers(I) (2009),(I) (2009),R,105 min,"Drama, Thriller, War",7.1,"58        
        Metascore","While on tour in Afghanistan, Sam's copter is shot down and he is presumed dead. Back home, it is his screw-up brother who looks after the family. Sam does return, but with a lot of excess baggage.","Votes:
127,504
| Gross:
$28.50M"
153,366.Eyes Wide Shut(1999),(1999),R,159 min,"Drama, Mystery, Thriller",7.5,"68        
        Metascore","A Manhattan doctor embarks on a bizarre, night-long odyssey after his wife's admission of unfulfilled longing.","Votes:
339,969
| Gross:
$55.69M"
154,368.Suspiria(I) (2018),(I) (2018),R,152 min,"Drama, Fantasy, Horror",6.7,"64        
        Metascore","A darkness swirls at the center of a world-renowned dance company, one that will engulf the artistic director, an ambitious young dancer, and a grieving psychotherapist. Some will succumb to the nightmare. Others will finally wake up.","Votes:
77,881
| Gross:
$2.47M"
155,371.Emily(2022),(2022),R,130 min,"Biography, Drama, Romance",7.3,"77        
        Metascore","Emily imagines the transformative, exhilarating, and uplifting journey to womanhood of a rebel and a misfit, one of the world's most famous, enigmatic, and provocative writers who died too soon at the age of 30.","Votes:
436"
156,372.The Manchurian Candidate(1962),(1962),PG-13,126 min,"Drama, Thriller",7.9,"94        
        Metascore",An American POW in the Korean War is brainwashed as an unwitting assassin for an international Communist conspiracy.,"Votes:
75,894"
157,374.Antlers(2021),(2021),R,99 min,"Drama, Horror, Mystery",5.9,"57        
        Metascore","In an isolated Oregon town, a middle-school teacher and her sheriff brother become embroiled with her enigmatic student, whose dark secrets lead to terrifying encounters with an ancestral creature.","Votes:
37,397"
158,378.Causeway(2022),(2022),R,92 min,Drama,6.8,"65        
        Metascore",A US soldier suffers a traumatic brain injury while fighting in Afghanistan and struggles to adjust to life back home.,"Votes:
222"
159,381.Inglourious Basterds(2009),(2009),R,153 min,"Adventure, Drama, War",8.3,"69        
        Metascore","In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same.","Votes:
1,431,967
| Gross:
$120.54M"
160,383.Don't Look Up(2021),(2021),R,138 min,"Comedy, Drama, Sci-Fi",7.2,"49        
        Metascore",Two low-level astronomers must go on a giant media tour to warn humankind of an approaching comet that will destroy planet Earth.,"Votes:
528,563"
161,384.The Prestige(2006),(2006),PG-13,130 min,"Drama, Mystery, Sci-Fi",8.5,"66        
        Metascore","After a tragic accident, two stage magicians in 1890s London engage in a battle to create the ultimate illusion while sacrificing everything they have to outwit each other.","Votes:
1,321,302
| Gross:
$53.09M"
162,387.Black Swan(2010),(2010),R,108 min,"Drama, Thriller",8.0,"79        
        Metascore","A committed dancer struggles to maintain her sanity after winning the lead role in a production of Tchaikovsky's ""Swan Lake"".","Votes:
762,169
| Gross:
$106.95M"
163,390.Armageddon Time(2022),(2022),R,115 min,Drama,6.9,"74        
        Metascore",A deeply personal coming-of-age story about the strength of family and the generational pursuit of the American Dream.,"Votes:
478"
164,391.Men(2022),(2022),R,100 min,"Drama, Fantasy, Horror",6.1,"65        
        Metascore",A young woman goes on a solo vacation to the English countryside following the death of her ex-husband.,"Votes:
34,136"
165,393.A Jazzman's Blues(2022),(2022),R,127 min,Drama,6.7,"63        
        Metascore","Follows an investigation into an unsolved murder unveiling a story full of forbidden love, deceit and a secret.","Votes:
2,413"
166,395.No Country for Old Men(2007),(2007),R,122 min,"Crime, Drama, Thriller",8.2,"92        
        Metascore",Violence and mayhem ensue after a hunter stumbles upon a drug deal gone wrong and more than two million dollars in cash near the Rio Grande.,"Votes:
963,842
| Gross:
$74.28M"
167,398.Goodfellas(1990),(1990),R,145 min,"Biography, Crime, Drama",8.7,"90        
        Metascore","The story of Henry Hill and his life in the mob, covering his relationship with his wife Karen Hill and his mob partners Jimmy Conway and Tommy DeVito in the Italian-American crime syndicate.","Votes:
1,148,877
| Gross:
$46.84M"
168,353.Dora and the Lost City of Gold(2019),(2019),PG,102 min,"Action, Adventure, Comedy",6.1,"63        
        Metascore","Dora, a teenage explorer, leads her friends on an adventure to save her parents and solve the mystery behind a lost city of gold.","Votes:
31,162
| Gross:
$60.48M"
169,356.The Golden Compass(2007),(2007),PG-13,113 min,"Adventure, Family, Fantasy",6.1,"51        
        Metascore","In a parallel universe, young Lyra Belacqua journeys to the far North to save her best friend and other kidnapped children from terrible experiments by a mysterious organization.","Votes:
188,692
| Gross:
$70.11M"
170,358.Cheaper by the Dozen(2003),(2003),PG,98 min,"Comedy, Family",5.9,"46        
        Metascore","With his wife doing a book tour, a father of twelve must handle a new job and his unstable brood.","Votes:
102,757
| Gross:
$138.61M"
171,359.Hotel Transylvania 3: Summer Vacation(2018),(2018),PG,97 min,"Animation, Adventure, Comedy",6.3,"54        
        Metascore","Count Dracula and company participate in a cruise for sea-loving monsters, unaware that their boat is being commandeered by the monster-hating Van Helsing family.","Votes:
74,216
| Gross:
$167.51M"
172,363.Are We There Yet?(2005),(2005),PG,95 min,"Adventure, Comedy, Family",4.7,"27        
        Metascore","To impress a foxy divorcee, ladies' man Nick offers to take her kids on an extended road trip, unaware of the torture he's in for.","Votes:
32,493
| Gross:
$82.67M"
173,365.The Secret Life of Pets(2016),(2016),PG,87 min,"Animation, Adventure, Comedy",6.5,"61        
        Metascore","The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.","Votes:
202,387
| Gross:
$368.38M"
174,367.Return to Oz(1985),(1985),PG,113 min,"Adventure, Family, Fantasy",6.7,"42        
        Metascore","Dorothy, saved from a psychiatric experiment by a mysterious girl, is somehow called back to Oz when a vain witch and the Nome King destroy everything that makes the magical land beautiful.","Votes:
27,756"
175,369.Space Jam(1996),(1996),PG,88 min,"Animation, Adventure, Comedy",6.5,"59        
        Metascore","In a desperate attempt to win a basketball match and earn their freedom, the Looney Tunes seek the aid of retired basketball champion, Michael Jordan.","Votes:
198,022
| Gross:
$90.46M"
176,371.The Jungle Book(1967),(1967),G,78 min,"Animation, Adventure, Comedy",7.6,"65        
        Metascore",Bagheera the Panther and Baloo the Bear have a difficult time trying to convince a boy to leave the jungle for human civilization.,"Votes:
183,097
| Gross:
$141.84M"
177,372.Drifting Home(2022),(2022),PG,119 min,"Animation, Adventure, Drama",6.2,"53        
        Metascore",Follows two childhood friends who drift into a mysterious sea with an entire housing complex.,"Votes:
1,422"
178,375.Pokémon Detective Pikachu(2019),(2019),PG,104 min,"Action, Adventure, Comedy",6.5,"53        
        Metascore","In a world where people collect Pokémon to do battle, a boy comes across an intelligent talking Pikachu who seeks to be a detective.","Votes:
162,913
| Gross:
$144.11M"
179,379.The Three Musketeers(1993),(1993),PG,105 min,"Action, Adventure, Comedy",6.3,"43        
        Metascore","France, 1625: Young d'Artagnan heads to Paris to join the Musketeers but the evil cardinal has disbanded them - save 3. He meets the 3, Athos, Porthos and Aramis, and joins them on their quest to save the king and country.","Votes:
55,501
| Gross:
$53.90M"
180,380.Home Alone 2: Lost in New York(1992),(1992),PG,120 min,"Adventure, Comedy, Crime",6.8,"46        
        Metascore","One year after Kevin McCallister was left home alone and had to defeat a pair of bumbling burglars, he accidentally finds himself stranded in New York City - and the same criminals are not far behind.","Votes:
352,151
| Gross:
$173.59M"
181,381.The Little Vampire(2000),(2000),PG,95 min,"Adventure, Comedy, Family",5.7,"45        
        Metascore","A lonely American boy living in Scotland makes a new best friend, a fellow nine year-old who happens to be a vampire.","Votes:
10,657
| Gross:
$13.57M"
182,382.Cloudy with a Chance of Meatballs(2009),(2009),PG,90 min,"Animation, Adventure, Comedy",6.9,"66        
        Metascore","A local scientist is often regarded as a failure until he invents a machine that can make food fall from the sky. But little does he know, that things are about to take a turn for the worst.","Votes:
232,863
| Gross:
$124.87M"
183,385.A Little Princess(1995),(1995),G,97 min,"Drama, Family, Fantasy",7.6,"83        
        Metascore",A young girl is relegated to servitude at a boarding school when her father goes missing and is presumed dead.,"Votes:
34,817
| Gross:
$10.02M"
184,389.The Polar Express(2004),(2004),G,100 min,"Animation, Adventure, Comedy",6.6,"61        
        Metascore","On Christmas Eve, a young boy embarks on a magical adventure to the North Pole on the Polar Express, while learning about friendship, bravery, and the spirit of Christmas.","Votes:
206,641
| Gross:
$183.37M"
185,391.The Santa Clause(1994),(1994),PG,97 min,"Comedy, Drama, Family",6.5,"57        
        Metascore","When a man inadvertently makes Santa fall off his roof on Christmas Eve, he finds himself magically recruited to take his place.","Votes:
116,012
| Gross:
$144.83M"
186,395.Snow White and the Seven Dwarfs(1937),(1937),Approved,83 min,"Animation, Adventure, Family",7.6,"95        
        Metascore","Exiled into the dangerous forest by her wicked stepmother, a princess is rescued by seven dwarf miners who make her part of their household.","Votes:
199,554
| Gross:
$184.93M"
187,396.Tom and Jerry(2021),(2021),PG,101 min,"Animation, Adventure, Comedy",5.2,"32        
        Metascore","A chaotic battle ensues between Jerry Mouse, who has taken refuge in the Royal Gate Hotel, and Tom Cat, who is hired to drive him away before the day of a big wedding arrives.","Votes:
35,193"
188,397.Stuart Little(1999),(1999),PG,84 min,"Adventure, Comedy, Family",6.0,"61        
        Metascore","The Little family adopt a charming young mouse named Stuart, but the family cat wants rid of him.","Votes:
136,011
| Gross:
$140.04M"
189,398.PAW Patrol: The Movie(2021),(2021),G,86 min,"Animation, Adventure, Comedy",6.1,"50        
        Metascore",Ryder and the pups are called to Adventure City to stop Mayor Humdinger from turning the bustling metropolis into a state of chaos.,"Votes:
6,232"
190,351.The Witches of Eastwick(1987),(1987),R,118 min,"Comedy, Fantasy, Horror",6.5,"67        
        Metascore","Three single women in a picturesque village have their wishes granted, at a cost, when a mysterious and flamboyant man arrives in their lives.","Votes:
70,801
| Gross:
$63.77M"
191,353.Sonic the Hedgehog(2020),(2020),PG,99 min,"Action, Adventure, Comedy",6.5,"47        
        Metascore","After discovering a small, blue, fast hedgehog, a small-town police officer must help him defeat an evil genius who wants to do experiments on him.","Votes:
138,727
| Gross:
$148.97M"
192,354.The Curious Case of Benjamin Button(2008),(2008),PG-13,166 min,"Drama, Fantasy, Romance",7.8,"70        
        Metascore","Tells the story of Benjamin Button, a man who starts aging backwards with consequences.","Votes:
647,725
| Gross:
$127.51M"
193,355.Vampire Academy(2014),(2014),PG-13,104 min,"Action, Comedy, Drama",5.4,"31        
        Metascore","Rose Hathaway is a Dhampir, half human-half vampire, a guardian of the Moroi, peaceful, mortal vampires living discreetly within our world. Her calling is to protect the Moroi from bloodthirsty, immortal Vampires, the Strigoi.","Votes:
55,016
| Gross:
$7.79M"
194,356.Mary Poppins Returns(2018),(2018),PG,130 min,"Animation, Adventure, Comedy",6.7,"66        
        Metascore","A few decades after her original visit, Mary Poppins, the magical nanny, returns to help the Banks siblings and Michael's children through a difficult time in their lives.","Votes:
88,298
| Gross:
$171.96M"
195,357.The Mummy: Tomb of the Dragon Emperor(2008),(2008),PG-13,112 min,"Action, Adventure, Fantasy",5.2,"31        
        Metascore","In the Far East, Alex O'Connell, the son of famed mummy fighters Rick and Evy O'Connell, unearths the mummy of the first Emperor of Qin -- a shape-shifting entity cursed by a witch centuries ago.","Votes:
161,490
| Gross:
$102.49M"
196,359.Clash of the Titans(2010),(2010),PG-13,106 min,"Action, Adventure, Fantasy",5.8,"39        
        Metascore","Perseus, a demigod and the son of Zeus, battles the minions of Hades and the Underworld in order to stop them from conquering Olympus and Earth.","Votes:
282,968
| Gross:
$163.21M"
197,360.The Voices(2014),(2014),R,103 min,"Comedy, Crime, Fantasy",6.3,"58        
        Metascore","A likable guy pursues his office crush with help from his evil talking pets, but things turn sinister when she stands him up for a date.","Votes:
58,370"
198,362.The Lovely Bones(2009),(2009),PG-13,135 min,"Drama, Fantasy, Thriller",6.6,"42        
        Metascore",Centers on a young girl who has been murdered and watches over her family - and her killer - from purgatory. She must weigh her desire for vengeance against her desire for her family to heal.,"Votes:
170,193
| Gross:
$43.82M"
199,364.Night at the Museum(2006),(2006),PG,108 min,"Adventure, Comedy, Family",6.4,"48        
        Metascore",A newly recruited night security guard at the Museum of Natural History discovers that an ancient curse causes the animals and exhibits on display to come to life and wreak havoc.,"Votes:
347,264
| Gross:
$250.86M"
200,366.Groundhog Day(1993),(1993),PG,101 min,"Comedy, Drama, Fantasy",8.1,"72        
        Metascore","A narcissistic, self-centered weatherman finds himself in a time loop on Groundhog Day, and the day keeps repeating until he gets it right.","Votes:
627,761
| Gross:
$70.91M"
201,369.Tangled(2010),(2010),PG,100 min,"Animation, Adventure, Comedy",7.7,"71        
        Metascore","The magically long-haired Rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is.","Votes:
451,131
| Gross:
$200.82M"
202,371.Dogma(1999),(1999),R,130 min,"Adventure, Comedy, Drama",7.3,"62        
        Metascore",An abortion clinic worker with a special heritage is called upon to save the existence of humanity from being negated by two renegade angels trying to exploit a loop-hole and reenter Heaven.,"Votes:
218,516
| Gross:
$30.65M"
203,372.Jumanji(1995),(1995),PG,104 min,"Adventure, Comedy, Family",7.0,"39        
        Metascore","When two kids find and play a magical board game, they release a man trapped in it for decades - and a host of dangers that can only be stopped by finishing the game.","Votes:
344,778
| Gross:
$100.48M"
204,373.Marcel the Shell with Shoes On(2021),(2021),PG,90 min,"Animation, Comedy, Drama",7.9,"81        
        Metascore",Feature adaptation of the animated short film interviewing a mollusk named Marcel.,"Votes:
5,856
| Gross:
$5.79M"
205,374.The Monster Squad(1987),(1987),PG-13,79 min,"Action, Comedy, Fantasy",6.9,"61        
        Metascore",A young group of monster fanatics attempt to save their hometown from Count Dracula and his monsters.,"Votes:
32,768
| Gross:
$3.77M"
206,375.Abraham Lincoln: Vampire Hunter(2012),(2012),R,105 min,"Action, Fantasy, Horror",5.9,"42        
        Metascore","Abraham Lincoln, the 16th President of the United States, discovers vampires are planning to take over the United States. He makes it his mission to eliminate them.","Votes:
156,425
| Gross:
$37.52M"
207,376.Beowulf(2007),(2007),PG-13,115 min,"Animation, Action, Adventure",6.3,"59        
        Metascore","The warrior Beowulf must fight and defeat the monster Grendel, who is terrorizing Denmark, then Grendel's Mother, who begins killing out of revenge.","Votes:
168,642
| Gross:
$82.16M"
208,380.It's a Wonderful Life(1946),(1946),PG,130 min,"Drama, Family, Fantasy",8.6,"89        
        Metascore",An angel is sent from Heaven to help a desperately frustrated businessman by showing him what life would have been like if he had never existed.,"Votes:
452,771"
209,382.Goosebumps 2: Haunted Halloween(2018),(2018),PG,90 min,"Adventure, Comedy, Fantasy",5.6,"53        
        Metascore",Two young friends find a magic book that brings a ventriloquist's dummy to life.,"Votes:
21,296
| Gross:
$46.70M"
210,384.Perfume: The Story of a Murderer(2006),(2006),R,147 min,"Crime, Drama, Fantasy",7.5,"56        
        Metascore","Jean-Baptiste Grenouille, born with a superior olfactory sense, creates the world's finest perfume. His work, however, takes a dark turn as he searches for the ultimate scent.","Votes:
251,000
| Gross:
$2.22M"
211,386.Hercules(I) (2014),(I) (2014),PG-13,98 min,"Action, Adventure, Fantasy",6.0,"47        
        Metascore","Having endured his legendary twelve labors, Hercules, the Greek demigod, has his life as a sword-for-hire tested when the King of Thrace and his daughter seek his aid in defeating a tyrannical warlord.","Votes:
156,595
| Gross:
$72.69M"
212,388.Luca(2021),(2021),PG,95 min,"Animation, Adventure, Comedy",7.4,"71        
        Metascore","On the Italian Riviera, an unlikely but strong friendship grows between a human being and a sea monster disguised as a human.","Votes:
160,536"
213,389.Pumpkinhead(1988),(1988),R,86 min,"Fantasy, Horror",6.2,"47        
        Metascore","After a tragic accident, a man conjures up a towering, vengeful demon called Pumpkinhead to destroy a group of unsuspecting teenagers.","Votes:
24,633
| Gross:
$4.39M"
214,390.Palm Springs(2020),(2020),R,90 min,"Comedy, Fantasy, Mystery",7.4,"83        
        Metascore","Stuck in a time loop, two wedding guests develop a budding romance while living the same day over and over again.","Votes:
157,847"
215,392.Liar Liar(1997),(1997),PG-13,86 min,"Comedy, Fantasy",6.9,"70        
        Metascore",A pathological liar-lawyer finds his career turned upside down when he inexplicably cannot physically lie for 24 whole hours.,"Votes:
308,996
| Gross:
$181.41M"
216,393.Valerian and the City of a Thousand Planets(2017),(2017),PG-13,136 min,"Action, Adventure, Fantasy",6.4,"51        
        Metascore","A dark force threatens Alpha, a vast metropolis and home to species from a thousand planets. Special operatives Valerian and Laureline must race to identify the marauding menace and safeguard not just Alpha, but the future of the universe.","Votes:
181,666
| Gross:
$41.19M"
217,395.The NeverEnding Story(1984),(1984),PG,102 min,"Adventure, Drama, Family",7.3,"46        
        Metascore",A troubled boy dives into a wondrous fantasy world through the pages of a mysterious book.,"Votes:
145,062
| Gross:
$20.16M"
